,first-author,first-author-affiliation,last-author,last-author-affiliation,title
431,Mehdi S. M. Sajjadi,Max Planck Institute for Intelligent Systems,Bernhard Schölkopf,"MPI for Intelligent Systems Tübingen, Germany",Tempered Adversarial Networks
432,Robin Ru,University of Oxford,Diego Granziol,Oxford,Fast Information-theoretic Bayesian Optimisation
433,Jonathan Scarlett,National University of Singapore,Jonathan Scarlett,National University of Singapore,Tight Regret Bounds for Bayesian Optimization in One Dimension
434,Niki Parmar,Google,Dustin Tran,Google,Image Transformer
435,Lorenz Müller,ETH Zurich and University of Zurich,Giacomo Indiveri,University of Zurich,Kernelized Synaptic Weight Matrices
436,Celestine Mendler-Dünner,IBM Research,Martin Jaggi,EPFL,A Distributed Second-Order Algorithm You Can Trust
437,Michael Cohen,,Orecchia Lorenzo,Boston,On Acceleration with Noise-Corrupted Gradients
438,Netanel Raviv,California Institute of Technology,Itzhak Tamo,Tel-Aviv University,Gradient Coding from Cyclic MDS Codes and Expander Graphs
439,Haihao Lu,MIT,Vahab Mirrokni,Google Research,Accelerating Greedy Coordinate Descent Methods
440,Boris Sharchilev,Yandex,Maarten de Rijke,University of Amsterdam,Finding Influential Training Samples for Gradient Boosted Decision Trees
441,Ehsan Imani,University of Alberta,Martha White,University of Alberta,Improving Regression Performance with Distributional Losses
442,Tabish Rashid,University of Oxford,Shimon Whiteson,University of Oxford,QMIX: Monotonic Value Function Factorisation for Deep Multi-Agent Reinforcement Learning
443,Jilles Dibangoye,INRIA,Olivier Buffet,INRIA,Learning to Act in Decentralized Partially Observable MDPs
444,Clarice Poon,University of Cambridge,Carola-Bibiane Schönlieb,University of Cambridge,Local Convergence Properties of SAGA/Prox-SVRG and Acceleration
445,Wilson Ye Chen,University of Technology Sydney,Chris J Oates,Newcastle University,Stein Points
446,Ti John,PROWLER.io,James Hensman,PROWLER.io,Large-Scale Cox Process Inference using Variational Fourier Features
447,Zaiyi Chen,University of Science and Technology of China,Tianbao Yang,The University of Iowa,SADAGRAD: Strongly Adaptive Stochastic Gradient Methods
448,Mingyi Hong,University of Minnesota,Jason Lee,University of Southern California,Gradient Primal-Dual Algorithm Converges to Second-Order Stationary Solution for  Nonconvex Distributed Optimization Over Networks
449,Raghu Bollapragada,Northwestern University,Ping Tak Tang,Intel Corporation,A Progressive Batching L-BFGS Method for Machine Learning
450,Xiaojie Jin,National University of Singapore,Shuicheng Yan,Qihoo/360,WSNet: Compact and Efficient Networks Through Weight Sampling
451,Gintare Karolina Dziugaite,University of Cambridge,Daniel Roy,Univ of Toronto | Toronto,Entropy-SGD optimizes the prior of a PAC-Bayes bound: Generalization properties of Entropy-SGD and data-dependent priors
452,Tim Pearce,University of Cambridge / The Alan Turing Institute,Andy Neely,,"High-Quality Prediction Intervals for Deep Learning: A Distribution-Free, Ensembled Approach"
453,Thodoris Lykouris,Cornell University,Sergei Vassilvitskii,Google,Competitive Caching with Machine Learned Advice
454,Matthew Streeter,Google,Matthew Streeter,Google,Approximation Algorithms for Cascading Prediction Models
455,Ilias Zadik,MIT,Vasilis Syrgkanis,Microsoft Research,Orthogonal Machine Learning: Power and Limitations
456,Akihiro Yabe,NEC Corporation,Ken-ichi Kawarabayashi,National Institute of Informatics,Causal Bandits with Propagating Inference
457,Wojciech Czarnecki,DeepMind,Razvan Pascanu,DeepMind,Mix & Match - Agent Curricula for Reinforcement Learning
458,Brendan O'Donoghue,DeepMind,Vlad Mnih,Google Deepmind,The Uncertainty Bellman Equation and Exploration
459,Hoang Le,Caltech,Hal Daume,Microsoft Research,Hierarchical Imitation and Reinforcement Learning
460,Bingyi Kang,National University of Singapore,Jiashi Feng,National University of Singapore,Policy Optimization with Demonstrations
461,Arman Sharifi Kolarijani,Delft University of Technology,Tamas Keviczky,Delft University of Technology,Fast Gradient-Based Methods with Exponential Rate: A Hybrid Control Framework
462,Qihang Lin,Univ Iowa,Tianbao Yang,The University of Iowa,Level-Set Methods for Finite-Sum Constrained Convex Optimization
463,Weili Nie,Rice University,Ankit Patel,"Rice University, Baylor College of Medicine",A Theoretical Explanation for Perplexing Behaviors of Backpropagation-based Visualizations
464,Ondrej Bajgar,IBM Watson,Jan Kleindienst,IBM Watson,A Boo(n) for Evaluating Architecture Performance
465,Eric Liang,"University of California, Berkeley",Ion Stoica,UC Berkeley,RLlib: Abstractions for Distributed Reinforcement Learning
466,Maryam Fazel,University of Washington,Mehran Mesbahi,,Global Convergence of Policy Gradient Methods for the Linear Quadratic Regulator
467,Hao Lu,Princeton University,Zhaoran Wang,Northwestern U,The Edge Density Barrier: Computational-Statistical Tradeoffs in Combinatorial Inference
468,Steven Holtzen,"University of California, Los Angeles",Todd Millstein,"University of California, Los Angeles",Sound Abstraction and Decomposition of Probabilistic Programs
469,Aäron van den Oord,Google Deepmind,Demis Hassabis,Deepmind,Parallel WaveNet: Fast High-Fidelity Speech Synthesis
470,Manik Dhar,Stanford University,Stefano Ermon,Stanford University,Modeling Sparse Deviations for Compressed Sensing using Generative Models
471,Andrey Zhitnikov,Technion,Tomer Michaeli,Technion,Revealing Common Statistical Behaviors in Heterogeneous Populations
472,Omid Keivani,Wichita State University,Kaushik Sinha,Wichita State University,Improved nearest neighbor search using auxiliary information and priority functions
473,Aviral Kumar,IIT Bombay,Ujjwal Jain,IIT Bombay,Trainable Calibration Measures for Neural Networks from Kernel Mean Embeddings
474,Giacomo Boracchi,Politecnico di Milano,Danilo Macciò,,QuantTree: Histograms for Change Detection in Multivariate Data Streams
475,Agniva Chowdhury,Purdue University,Petros Drineas,Purdue University,"An Iterative, Sketching-based Framework for Ridge Regression"
476,Bing Su,"Institute of Software, Chinese Academy of Sciences",Ying Wu,Northwestern University,Learning Low-Dimensional Temporal Representations
477,Tsendsuren Munkhdalai,Microsoft Research,Adam Trischler,Microsoft Research,Rapid Adaptation with Conditionally Shifted Neurons
478,Zichao Long,Peking University,Bin Dong,Peking University,PDE-Net: Learning PDEs from Data
479,Manolis Tsakiris,Johns Hopkins University,Rene Vidal,Johns Hopkins University,Theoretical Analysis of Sparse Subspace Clustering with Missing Entries
480,Steve Huntsman,BAE Systems FAST Labs,Steve Huntsman,BAE Systems FAST Labs,Topological mixture estimation
481,Francesco Locatello,MPI - ETH,Martin Jaggi,EPFL,On Matching Pursuit and Coordinate Descent
482,Thomas Kerdreux,INRIA,Alex d'Aspremont,"CNRS, Ecole Normale Superieure",Frank-Wolfe with Subsampling Oracle
483,Yangchen Pan,University of Alberta,Daniel Nikovski,Mitsubishi Electric Research Labs,Reinforcement Learning with Function-Valued Action Spaces for Partial Differential Equation Control
484,Matthew Fellows,University of Oxford,Shimon Whiteson,University of Oxford,Fourier Policy Gradients
485,Fabian Pedregosa,UC Berkeley,Gauthier Gidel,MILA,Adaptive Three Operator Splitting
486,Alp Yurtsever,EPFL,Volkan Cevher,EPFL,A Conditional Gradient Framework for Composite Convex Minimization with Applications to Semidefinite Programming
487,Shaoan Xie,Sun Yat-sen University,Chuan Chen,Sun Yat-sen University,Learning Semantic Representations for Unsupervised Domain Adaptation
488,David Madras,University of Toronto,Richard Zemel,Vector Institute,Learning Adversarially Fair and Transferable Representations
489,Itay Safran,Weizmann Institute of Science,Ohad Shamir,Weizmann Institute of Science,Spurious Local Minima are Common in Two-Layer ReLU Neural Networks
490,Yeonwoo Jeong,Seoul National University,Hyun Oh Song,Seoul National University,Efficient end-to-end learning for quantizable representations
491,Charu Sharma,Indian Institute of Technology Hyderabad,Manu Kaul,IIT Hyderabad,Solving Partial Assignment Problems using Random Clique Complexes
492,Siyuan Qi,UCLA,Song-Chun Zhu,UCLA,Generalized Earley Parser: Bridging Symbolic Grammars and Sequence Data for Future Prediction
493,Koulik Khamaru,University Of California Berkeley,Martin Wainwright,University of California at Berkeley,Convergence guarantees for a class of non-convex and   non-smooth optimization problems
494,XUDONG LI,Princeton Univerisity,Anru Zhang,University of Wisconsin-Madison,Estimation of Markov Chain via Rank-constrained Likelihood
495,Dmitrii Ostrovskii,INRIA,Zaid Harchaoui,University of Washington,Efficient First-Order Algorithms for Adaptive Signal Denoising
496,Pan Xu,"University of California, Los Angeles",Quanquan Gu,UCLA,Continuous and Discrete-time Accelerated Stochastic Mirror Descent for Strongly Convex Functions
497,Adji Bousso Dieng,Columbia University,David Blei,Columbia University,Noisin: Unbiased Regularization for Recurrent Neural Networks
498,Zhengping Che,University of Southern California,Yan Liu,University of Southern California,Hierarchical Deep Generative Models for Multi-Rate Multivariate Time Series
499,Yingzhen Li,Microsoft Research Cambridge,Stephan Mandt,UC Irvine,Disentangled Sequential Autoencoder
500,Emily Denton,New York University,Rob Fergus,Facebook / NYU,Stochastic Video Generation with a Learned Prior
501,Mohamed Ishmael Belghazi,MILA,Aaron Courville,University of Montreal,Mutual Information Neural Estimation
502,Jake Zhao,NYU / Facebook AI Research,Yann LeCun,New York University,Adversarially Regularized Autoencoders
503,RUIYI (ROY) ZHANG,Duke University,Lawrence Carin,Duke,Policy Optimization as Wasserstein Gradient Flows
504,Junhyuk Oh,University of Michigan,Honglak Lee,Google / U. Michigan,Self-Imitation Learning
505,Andreas Loukas,EPFL,Pierre Vandergheynst,École polytechnique fédérale de Lausanne,Spectrally Approximating Large Graphs with Smaller Graphs
506,Zhenyu Liao,"L2S, CentraleSupelec",Romain Couillet,CentralSupélec,On the Spectrum of Random Features Maps of High Dimensional Data
507,Hongteng Xu,"InfiniaML, Inc.",Hongyuan Zha,Georgia Institute of Technology,Learning Registered Point Processes from Idiosyncratic Observations
508,Aonan Zhang,Columbia University,John Paisley,Columbia University,Deep Bayesian Nonparametric Tracking
509,Sat Chatterjee,Two Sigma Investments,Sat Chatterjee,Two Sigma Investments,Learning and Memorization
510,Maximilian Ilse,University of Amsterdam,Max Welling,University of Amsterdam,Attention-based Deep Multiple Instance Learning
511,Han Bao,The University of Tokyo / RIKEN,Masashi Sugiyama,RIKEN / The University of Tokyo,Classification from Pairwise Similarity and Unlabeled Data
512,Yizhen Wang,UCSD,Kamalika Chaudhuri,University of California at San Diego,Analyzing the Robustness of Nearest Neighbors to Adversarial Examples
513,Poorya Mianjy,Johns Hopkins University,Rene Vidal,Johns Hopkins University,On the Implicit Bias of Dropout
514,Qingyun Sun,Stanford University,stephen boyd,stanford university,Convolutional Imputation of Matrix Networks
515,Zachary Lipton,Carnegie Mellon University,Alexander Smola,Amazon,Detecting and Correcting for Label Shift with Black Box Predictors
516,Pengtao Xie,Carnegie Mellon University,Eric Xing,Petuum Inc. and CMU,Orthogonality-Promoting Distance Metric Learning: Convex Relaxation and Theoretical Analysis
517,Siavash Haghiri,University of Tübingen,Ulrike von Luxburg,University of Tübingen,Comparison-Based Random Forests
518,Robin Vogel,Télécom ParisTech,Stéphan Clémençon,Télécom ParisTech,A Probabilistic Theory of Supervised Similarity Learning for Pointwise ROC Curve Optimization
519,Jing Wang,Cornell University,Ping Li,Rugters University,Provable Variable Selection for Streaming Features
520,Keith Levin,University of Michigan,Carey Priebe,Johns Hopkins University,Out-of-sample extension of graph adjacency spectral embedding
521,Yao Ma,Boston University,Venkatesh Saligrama,Boston University,Gradient Descent for Sparse Rank-One Matrix Completion for Crowd-Sourced Aggregation of Sparsely Interacting Workers
522,Xiao Zhang,University of Virginia,Quanquan Gu,UCLA,Fast and Sample Efficient Inductive Matrix Completion via Multi-Phase Procrustes Flow
523,Qiang Qiu,Duke University,Guillermo Sapiro,Duke University,DCFNet: Deep Neural Network with Decomposed Convolutional Filters
524,Quynh Nguyen,Saarland University,Matthias Hein,University of Tuebingen,Optimization Landscape and Expressivity of Deep CNNs
525,Trefor Evans,University of Toronto,Prasanth B Nair,University of Toronto,Scalable Gaussian Processes with Grid-Structured Eigenfunctions (GP-GRIEF)
526,Daniel Sheldon,University of Massachusetts Amherst,Debora Sujono,University of Massachusetts Amherst,Learning in Integer Latent Variable Models with Nested Automatic Differentiation
527,Judy Hoffman,UC Berkeley and Georgia Tech,Prof. Darrell,University of California at Berkeley,CyCADA: Cycle-Consistent Adversarial Domain Adaptation
528,Han-Jia Ye,Nanjing University,Zhi-Hua Zhou,Nanjing University,Rectify Heterogeneous Models with Semantic Mapping
529,Arash Vahdat,"Quadrant.ai, D-Wave",Evgeny Andriyash,D-Wave,DVAE++: Discrete Variational Autoencoders with Overlapping Transformations
530,Joe Marino,Caltech,Stephan Mandt,UC Irvine,Iterative Amortized Inference
531,Niki Kilbertus,MPI Tübingen & Cambridge,Adrian Weller,"University of Cambridge, Alan Turing Institute",Blind Justice: Fairness with Encrypted Sensitive Attributes
532,Songbai Yan,University of California San Diego,Tara Javidi,University of California San Diego,Active Learning with Logged Data
533,Alekh Agarwal,Microsoft Research,Hanna Wallach,Microsoft Research,A Reductions Approach to Fair Classification
534,Michael Kearns,University of Pennsylvania,Steven Wu,Microsoft Research,Preventing Fairness Gerrymandering: Auditing and Learning for Subgroup Fairness
535,othmane mazhar,KTH Royal Institute of Technology,Mohammad Reza Hesamzadeh,KTH Royal Institute of Technology,Bayesian Model Selection for Change Point Detection and Clustering
536,Pratik Kumar Jawanpuria,Microsoft,Bamdev Mishra,Microsoft,A Unified Framework for Structured Low-rank Matrix Learning
537,Lalit Jain,University of Washington,Kevin Jamieson,University of Washington,Firing Bandits: Optimizing Crowdfunding
538,Rajat Sen,University of Texas at Austin,Sanjay Shakkottai,University of Texas at Austin,Multi-Fidelity Black-Box Optimization with Hierarchical Partitions
539,Frederic Koriche,"CRIL UMR CNRS 8188, Univ. Artois",Frederic Koriche,"CRIL UMR CNRS 8188, Univ. Artois",Compiling Combinatorial Prediction Games
540,Jiaming Xu,Duke University,Jiaming Xu,Duke University,Rates of Convergence of Spectral Methods for Graphon Estimation
541,Karren Yang,Massachusetts Institute of Technology,Caroline Uhler,Massachusetts Institute of Technology,Characterizing and Learning Equivalence Classes of Causal DAGs under Interventions
542,Raj Agrawal,MIT,Tamara Broderick,MIT,Minimal I-MAP MCMC for Scalable Structure Discovery in Causal DAG Models
543,Michael Tschannen,ETH Zurich,Animashree Anandkumar,Caltech,StrassenNets: Deep Learning with a Multiplication Budget
544,Yoonho Lee,Pohang University of Science and Techonology,Seungjin Choi,POSTECH,Gradient-Based Meta-Learning with Learned Layerwise Metric and Subspace
545,Lei Han,Tencent AI Lab,Tong Zhang,Tecent AI Lab,Candidates vs. Noises Estimation for Large Multi-Class Classification Problem
546,Wissam Siblini,Orange Labs,Pascale Kuntz,LS2N,"CRAFTML, an Efficient Clustering-based Random Forest for Extreme Multi-label Learning"
547,Joan Serrà,"Telefónica Research, Barcelona",Alexandros Karatzoglou,Telefonica,Overcoming Catastrophic Forgetting with Hard Attention to the Task
548,Junru Wu,Texas A&M University,Yingyan Lin,Rice University,Deep k-Means: Re-Training and Parameter Sharing with Harder Cluster Assignments for Compressing Deep Convolutions
549,Nal Kalchbrenner,Google Brain Amsterdam,koray kavukcuoglu,DeepMind,Efficient Neural Audio Synthesis
550,Tommaso Furlanello,University of Southern California,Anima Anandkumar,Amazon,Born Again Neural Networks
551,Guy Blanc,Stanford University,Steffen Rendle,Google,Adaptive Sampled Softmax with Kernel Based Sampling
552,Yunchen Pu,Duke,Lawrence Carin,Duke,JointGAN: Multi-Domain Joint Distribution Learning with Generative Adversarial Nets
553,Georg Ostrovski,DeepMind,Remi Munos,DeepMind,Autoregressive Quantile Networks for Generative Modeling
554,Simon Du,Carnegie Mellon University,Jason Lee,University of Southern California,On the Power of Over-parametrization in Neural Networks with Quadratic Activation
555,Jerry Li,MIT,Ludwig Schmidt,UC Berkeley,On the Limitations of First-Order Approximation in GAN Dynamics
556,Tianbing Xu,"Baidu Research, USA",Jian Peng,UIUC,Learning to Explore via Meta-Policy Gradient
557,Yaodong Yang,University College London,Jun Wang,UCL,Mean Field Multi-Agent Reinforcement Learning
558,Alon Cohen,Google Inc.,Kunal Talwar,Google,Online Linear Quadratic Control
559,Corinna Cortes,Google Research,Scott Yang,D. E. Shaw & Co.,Online Learning with Abstention
560,Mathurin MASSIAS,INRIA,Alexandre Gramfort,Inria,Celer: a Fast Solver for the Lasso with Dual Extrapolation
561,Hugo Raguet,LIVE (CNRS),loic landrieu,IGN,Cut-Pursuit Algorithm for Regularizing Nonsmooth Functionals with Graph Total Variation
562,Amjad Almahairi,Element AI,Aaron Courville,University of Montreal,Augmented CycleGAN: Learning Many-to-Many Mappings from Unpaired Data
563,Thomas LUCAS,Inria,Jakob Verbeek,INRIA,Mixed batches and symmetric discriminators for GAN training
564,Li Shen,Tencent AI Lab,Tong Zhang,Tecent AI Lab,An Algorithmic Framework of Variable Metric Over-Relaxed Hybrid Proximal Extra-Gradient Method
565,Kejun Huang,University of Minnesota,Nicholas Sidiropoulos,University of Virginia,Learning Hidden Markov Models from Pairwise Co-occurrences with Application to Topic Modeling
566,Lingjiao Chen,University of Wisconsin-Madison,Dimitris Papailiopoulos,ECE at University of Wisconsin-Madison,DRACO: Byzantine-resilient Distributed Training via Redundant Gradients
567,Min Ye,Princeton University,Emmanuel Abbe,,Communication-Computation Efficient Gradient Coding
568,Pan Li,University of Illinois Urbana-Champaign,Olgica Milenkovic,University of Illinois UC,"Submodular Hypergraphs: p-Laplacians, Cheeger Inequalities and Spectral Clustering"
569,cbajaj bajaj,University of Texas at Austin,Zhenxiao Liang,Tsinghua University,SMAC: Simultaneous Mapping and Clustering Using Spectral Decompositions
570,Tom Rainforth,University of Oxford,Frank Wood,University of Oxford,On Nesting Monte Carlo Estimators
571,Jun Han,Dartmouth College,Qiang Liu,UT Austin,Stein Variational Gradient Descent Without Gradient
572,Dominik Janzing,Amazon Research Tübingen,Bernhard Schölkopf,"MPI for Intelligent Systems Tübingen, Germany",Detecting non-causal artifacts in multivariate linear regression models
573,Vincent Moens,Université catholique de Louvain,Vincent Moens,Université catholique de Louvain,The Hierarchical Adaptive Forgetting Variational Filter
574,Wengong Jin,MIT Computer Science and Artificial Intelligence Laboratory,Tommi Jaakkola,MIT,Junction Tree Variational Autoencoder for Molecular Graph Generation
575,Yoon Kim,Harvard University,Alexander Rush,Harvard University,Semi-Amortized Variational Autoencoders
576,Huasen Wu,Twitter,Xin Liu,"University of California, Davis",Adaptive Exploration-Exploitation Tradeoff for Opportunistic Bandits
577,Akshay Krishnamurthy,Microsoft Research,Vasilis Syrgkanis,Microsoft Research,Semiparametric Contextual Bandits
578,Been Kim,Google,Rory sayres,Google,Interpretability Beyond Feature Attribution: Quantitative Testing with Concept Activation Vectors (TCAV)
579,Brandon Reagen,Harvard University,David Brooks,Harvard University,Weightless: Lossy weight encoding for deep neural network compression
580,Tian Gao,IBM Research,Dennis Wei,IBM Research,Parallel Bayesian Network Structure Learning
581,Sinong Geng,UW-Madison; Princeton University,University of Wisconsin David Page,"University of Wisconsin, Madison",Temporal Poisson Square Root Graphical Models
582,xue wang,THE PENNSYLVANIA STATE UNIVERSITY,Tao Yao,penn state university,Minimax Concave Penalized Multi-Armed Bandit Model with High-Dimensional Covariates
583,Lijun Zhang,Nanjing University,Zhi-Hua Zhou,Nanjing University,Dynamic Regret of Strongly Adaptive Methods
584,Aditya Bhaskara,University of Utah,Maheshakya Wijewardena,University of Utah,Distributed Clustering via LSH Based Data Partitioning
585,Nina Balcan,Carnegie Mellon University,Ellen Vitercik,Carnegie Mellon University,Learning to Branch
586,Christopher De Sa,Cornell, Wong,Stanford university,Minibatch Gibbs Sampling on Large Graphical Models
587,Niladri S Chatterji,UC Berkeley,Michael Jordan,UC Berkeley,On the Theory of Variance Reduction for Stochastic Gradient Monte Carlo
588,Rodrigo A Toro Icarte,University of Toronto,Sheila McIlraith,University of Toronto,Using Reward Machines for High-Level Task Specification and Decomposition in Reinforcement Learning
589,Brenden Lake,New York University,Marco Baroni,Facebook Artificial Intelligence Research,Generalization without Systematicity: On the Compositional Skills of Sequence-to-Sequence Recurrent Networks
590,Martin Jankowiak,Uber AI Labs,Fritz Obermeyer,Uber AI Labs,Pathwise Derivatives Beyond the Reparameterization Trick
591,Jingwei Zhuo,Tsinghua University,Bo Zhang,Tsinghua University,Message Passing Stein Variational Gradient Descent
592,Hannes Nickisch,Philips Research,Alexander Grigorevskiy,Aalto University,State Space Gaussian Processes with Non-Gaussian Likelihood
593,Geoff Pleiss,Cornell University,Andrew Wilson,Cornell University,Constant-Time Predictive Distributions for Gaussian Processes
594,Peter Bartlett,UC Berkeley,Phil Long,Google,Gradient descent with identity initialization efficiently learns positive definite linear transformations by deep residual networks
595,Risi Kondor,The University of Chicago,Shubhendu Trivedi,Toyota Technological Institute,On the Generalization of Equivariance and Convolution in Neural Networks to the Action of Compact Groups
596,Yichi Zhou,Tsinghua University,Jingwei Zhuo,Tsinghua University,Racing Thompson: an Efficient Algorithm for Thompson Sampling with Non-conjugate Priors
597,Gal Yona,Weizmann Institute of Science,Guy Rothblum,Weizmann Institute of Science,Probably Approximately Metric-Fair Learning
598,Shao-Hua Sun,University of Southern California,Joseph Lim,Univ. of Southern California,Neural Program Synthesis from Diverse Demonstration Videos
599,Yunseok Jang,Seoul National University,Yale Song,Microsoft AI & Research,Video Prediction with Appearance and Motion Conditions
600,Ghazal Fazelnia,Columbia University,John Paisley,Columbia University,CRVI: Convex Relaxation for Variational Inference
601,Trevor Campbell,MIT,Tamara Broderick,MIT,Bayesian Coreset Construction via Greedy Iterative Geodesic Ascent
602,Junier Oliva,Carnegie Mellon University,Jeff Schneider,Uber/CMU,Transformation Autoregressive Networks
603,Subham S Sahoo,Indian Institute of Technology,Georg Martius,Max Planck Institute for Intelligent Systems,Learning equations for extrapolation and control
604,Myle Ott,Facebook,Marc'Aurelio Ranzato,Facebook AI Research,Analyzing Uncertainty in Neural Machine Translation
605,Denis Yarats,Facebook AI Research,Mike Lewis,Facebook,Hierarchical Text Generation and Planning for Strategic Dialogue
606,AmirEmad Ghassami,UIUC,Elias Bareinboim,Purdue,Budgeted Experiment Design for Causal Structure Learning
607,Yash Deshpande,Massachusetts Institute of Technology,Matt Taddy,MICROSOFT,Accurate Inference for Adaptive Linear Models
608,Han Cai,Shanghai Jiao Tong University,Yong Yu,Shanghai Jiao Tong University,Path-Level Network Transformation for Efficient Architecture Search
609,Jonathan Schwarz,DeepMind,Raia Hadsell,DeepMind,Progress & Compress: A scalable framework for continual learning
610,Trieu H Trinh,Google Brain,Quoc Le,Google Brain,Learning Longer-term Dependencies in RNNs with Auxiliary Losses
611,Gabriel Bender,Google,Quoc Le,Google Brain,Understanding and Simplifying One-Shot Architecture Search
612,Kaiqing Zhang,University of Illinois at Urbana-Champaign (UIUC),Tamer Basar,University of Illinois at Urbana-Champaign,Fully Decentralized Multi-Agent Reinforcement Learning with Networked Agents
613,David Abel,Brown University,Michael L. Littman,Brown University,State Abstractions for Lifelong Reinforcement Learning
614,Thiago Serra,Carnegie Mellon University,Srikumar Ramalingam,University of Utah,Bounding and Counting Linear Regions of Deep Neural Networks
615,Yasuhiro Fujita,"Preferred Networks, Inc.",Shin-ichi Maeda,"Preferred Networks, Inc.",Clipped Action Policy Gradient
616,Lasse Espeholt,Google Brain Amsterdam,koray kavukcuoglu,DeepMind,IMPALA: Scalable Distributed Deep-RL with Importance Weighted Actor-Learner Architectures
617,He Zhao,"FIT, Monash University",Mingyuan Zhou,University of Texas at Austin,Inter and Intra Topic Structure Learning with Word Embeddings
618,Samuel Ainsworth,University of Washington,Emily Fox,University of Washington,oi-VAE: Output Interpretable VAEs for Nonlinear Group Factor Analysis
619,El Mahdi El Mhamdi,EPFL,Sébastien Rouault,EPFL,The Hidden Vulnerability of Distributed Learning in Byzantium
620,Georgios Damaskinos,EPFL,Mahsa Taziki,EPFL,Asynchronous Byzantine Machine Learning (the case of SGD)
