,first-author,first-author-affiliation,last-author,last-author-affiliation,title
437,Abolfazl Hashemi,University of Texas at Austin,Ufuk Topcu,University of Texas at Austin,Submodular Observation Selection and Information Gathering for Quadratic Models
438,Victoria Crawford,University of Florida,My T Thai,University of Florida,Submodular Cost Submodular Cover with an Approximate Oracle
439,Ehsan Kazemi,Yale,Amin Karbasi,Yale,"Submodular Streaming in All Its Glory: Tight Approximation, Minimum Memory and Low Adaptive Complexity"
440,Manish Purohit,Google Research,Manish Raghavan,Cornell,Hiring Under Uncertainty
441,Jiaxuan You,Stanford University,Jure Leskovec,Stanford University,Position-aware Graph Neural Networks
442,Kejun Huang,University of Florida,Xiao Fu,Oregon State University,Detecting Overlapping and Correlated Communities without Pure Nodes: Identifiability and Algorithm
443,Charlotte Bunne,ETH Zürich,Stefanie Jegelka,MIT,Learning Generative Models across Incomparable Spaces
444,Ryan Murphy,Purdue University,Bruno Ribeiro,Purdue University,Relational Pooling for Graph Representations
445,Jianxin Ma,Tsinghua University,wenwu zhu,Tsinghua University,Disentangled Graph Convolutional Networks
446,Milan Cvitkovic,California Institute of Technology,Anima Anandkumar,Caltech,Open Vocabulary Learning on Source Code with a Graph-Structured Cache
447,Luca Franceschi,Istituto Italiano di Tecnologia - University College London,Xiao He,NEC Laboratories Europe,Learning Discrete Structures for Graph Neural Networks
448,Avishek Bose,McGill/Mila,William Hamilton,McGill University,Compositional Fairness Constraints for Graph Embeddings
449,Sylvain Lamprier,LIP6 - Sorbonne Universités,Sylvain Lamprier,LIP6 - Sorbonne Universités,A Recurrent Neural Cascade-based Model for Continuous-Time Diffusion
450,Nikhil Mehta,Duke University,Piyush Rai,IIT Kanpur,Stochastic Blockmodels meet Graph Neural Networks
451,Jayadev Acharya,Cornell University,Karthik Sridharan,Cornell University,Distributed Learning with Sublinear Communication
452,Hao Yu,Alibaba Group (US) Inc,Sen Yang,,On the Linear Speedup Analysis of Communication Efficient Momentum SGD for Distributed Non-Convex Optimization
453,Mahmoud Assran,McGill University/Facebook AI Research,Mike Rabbat,Facebook,Stochastic Gradient Push for Distributed Deep Learning
454,Minh Hoang,Carnegie Mellon University,Carleton Kingsford,Carnegie Mellon University,Collective Model Fusion for Multiple Black-Box Experts
455,Farzin Haddadpour,Pennsylvania State University,Viveck Cadambe,Pennsylvania State University,Trading Redundancy for Communication: Speeding up Distributed SGD for Non-convex Optimization
456,Jihun Yun,KAIST,Aleksandr Aravkin,UW,"Trimming the $\ell_1$ Regularizer: Statistical Analysis, Optimization, and Applications to Deep Learning"
457,Vatsal Sharan,Stanford University,Gregory Valiant,Stanford University,Compressed Factorization: Fast and Accurate Low-Rank Factorization of Compressively-Sensed Data
458,Tianyu Ding,Johns Hopkins University,Rene Vidal,"Johns Hopkins University, USA",Noisy Dual Principal Component Pursuit
459,Shanshan Wu,University of Texas at Austin,Sanjiv Kumar,"Google Research, NY",Learning a Compressed Sensing Measurement Matrix via Gradient Unrolling
460,alain rakotomamonjy,Universite de Rouen Normandie / Criteo AI Lab,Joseph Salmon,Université de Montpellier,Screening rules for Lasso with  non-convex Sparse Regularizers
461,Zac Cranko,ANU,Christian Walder,"Data61, the Australian National University",Monge blunts Bayes: Hardness Results for Adversarial Training
462,Matthew Holland,Osaka University,Kazushi Ikeda,Nara Institute of Science and Technology,Better generalization with less data using robust gradient descent
463,Tuhin Sarkar,MIT,Alexander Rakhlin,MIT,Near optimal finite time identification of arbitrary linear dynamical systems
464,Richard Nock,"Data61, The Australian National University and the University of Sydney",Bob C Williamson,ANU,Lossless or Quantized Boosting with Integer Arithmetic
465,Miruna Oprescu,Microsoft Research,Steven Wu,University of Minnesota,Orthogonal Random Forest for Causal Inference
466,Matthieu Lerasle,"Laboratoire de Mathématiques d'Orsay, Univ. Paris-Sud; CNRS, Université Paris Saclay, France",Guillaume Lecue,CREST,MONK --  Outlier-Robust Mean Embedding Estimation by Median-of-Means
467,Vitaly Feldman,Google Brain,Moritz Hardt,Google Brain,The advantages of multiple classes for reducing overfitting from test set reuse
468,Xiaohan Wei,University of Southern California,Zhaoran Wang,Northwestern U,On the statistical rate of nonlinear recovery in generative models with heavy-tailed data
469,Niels Ipsen,Technical University of Denmark,Lars Kai Hansen,Technical University of Denmark,"Phase transition in PCA with missing data: Reduced signal-to-noise ratio, not sample size!"
470,Stephan Clemencon,Telecom ParisTech,Patrice Bertail,Université Paris Nanterre,On Medians of (Randomized) Pairwise Means
471,Bugra Can,Rutgers University,Lingjiong  Zhu,Florida State University,Accelerated Linear Convergence of Stochastic Momentum Methods in Wasserstein Distances
472,Dheeraj Nagaraj,Massachusetts Institute of Technology,Praneeth Netrapalli,Microsoft Research,SGD without Replacement: Sharper Rates for General Smooth Convex Functions
473,Alexey Kroshnin,Institute for Information Transmission Problems,Cesar A Uribe,MIT,On the Complexity of Approximating Wasserstein Barycenters
474,Andrei Kulunchakov,Inria,Julien Mairal,Inria,Estimate Sequences for Variance-Reduced Stochastic Composite Optimization
475,Michael Muehlebach,UC Berkeley,Michael Jordan,UC Berkeley,A Dynamical Systems Perspective on Nesterov Acceleration
476,Jeff HaoChen,Tsinghua University,Suvrit Sra,MIT,Random Shuffling Beats SGD after Finite Epochs
477,Ching-pei Lee,University of Wisconsin-Madison,Stephen Wright,University of Wisconsin-Madison,First-Order Algorithms Converge Faster than $O(1/k)$ on Convex Problems
478,Alina Ene,Boston University,Adrian Vladu,Boston University,Improved Convergence for $\ell_1$ and $\ell_\infty$ Regression via Iteratively Reweighted Least Squares
479,Nidham Gazagnadou,Télécom ParisTech,Joseph Salmon,Université de Montpellier,Optimal Mini-Batch and Step Sizes for SAGA
480,Huizhuo Yuan,Peking University,Qingyun Sun,Stanford University,Differential Inclusions for Modeling Nonsmooth ADMM Variants: A Continuous Limit Theory
481,Hao Song,University of Bristol,Peter Flach,University of Bristol,Distribution calibration for regression
482,Ian Walker,Imperial College London,Ben Glocker,Imperial College London,Graph Convolutional Gaussian Processes
483,Ahsan Alvi,University of Oxford,Michael A Osborne,U Oxford,Asynchronous Batch Bayesian Optimisation with Improved Local Penalisation
484,David John,"Corporate Research, Robert Bosch GmbH",Michael Schober,Bosch Center for Artificial Intelligence,GOODE: A Gaussian Off-The-Shelf Ordinary Differential Equation Solver
485,Alessandro Davide Ialongo,University of Cambirdge; Max Planck Tübingen,Carl E Rasmussen,Cambridge University,Overcoming Mean-Field Approximations in Recurrent Gaussian Process Models
486,Gabriele Abbati,University of Oxford,Stefan Bauer,MPI for Intelligent Systems,AReS and MaRS - Adversarial and MMD-Minimizing Regression for SDEs
487,William Wilkinson,Queen Mary University of London,Arno Solin,Aalto University,End-to-End Probabilistic Inference for Nonstationary Audio Analysis
488,Hugh Salimbeni,Imperial College,Marc P Deisenroth,Imperial College London and PROWLER.io,Deep Gaussian Processes with Importance-Weighted Variational Inference
489,Henry Chai,Washington University in St. Louis,Roman Garnett,Washington University in St. Louis,Automated Model Selection with Bayesian Quadrature
490,Fadhel Ayed,University of Oxford,Francois Caron,Oxford,Beyond the Chinese Restaurant and Pitman-Yor processes: Statistical Models with double power-law behavior
491,Andrew R Lawrence,University of Bath,Neill Campbell,University of Bath,DP-GP-LVM: A Bayesian Non-Parametric Model for Learning Multivariate Dependency Structures
492,Aonan Zhang,Columbia University,John Paisley,Columbia University,Random Function Priors for Correlation Modeling
493,Kai Xu,University of Edinburgh,Charles Sutton,Google,Variational Russian Roulette for Deep Bayesian Nonparametrics
494,JUNLIANG DU,Florida State University,Tony Linero,Florida State University,Incorporating Grouping Information into Bayesian Decision Tree Ensembles
495,Chao Ma,University of Cambridge,Jose Miguel Hernandez-Lobato,University of Cambridge,Variational Implicit Processes
496,Anh Tong,Ulsan National Institute of Science and Technology,Jaesik Choi,Ulsan National Institute of Science and Technology,Discovering Latent Covariance Structures for Multiple Time Series
497,Jiaxin Shi,Tsinghua University,Jun Zhu,Tsinghua University,Scalable Training of Inference Networks for Gaussian-Process Models
498,Zhongxiang Dai,National University of Singapore,Patrick Jaillet ,MIT,Bayesian Optimization Meets Bayesian Optimal Stopping
499,Lea Duncker,"Gatsby Unit, UCL",Maneesh Sahani,"Gatsby Unit, UCL",Learning interpretable continuous-time models of latent stochastic dynamical systems
500,Jennifer Gillenwater,Google Research NYC,Sergei Vassilvitskii,Google,A Tree-Based Method for Fast Repeated Sampling of Determinantal Point Processes
501,Dilin Wang,UT Austin,Qiang Liu,UT Austin,Nonlinear Stein Variational Gradient Descent for Learning Diversified Mixture Models
502,Chang Liu,Tsinghua University,Jun Zhu,Tsinghua University,Understanding and Accelerating Particle-Based Variational Inference
503,Paul Rolland,Ecole Polytechnique Fédérale de Lausanne,Volkan Cevher,EPFL,Efficient learning of smooth probability functions from Bernoulli tests with guarantees
504,Da Tang,Columbia University,Rajesh Ranganath,New York University,The Variational Predictive Natural Gradient
505,Edwin Fong,University of Oxford,Christopher Holmes,University of Oxford,Scalable Nonparametric Sampling from Multimodal Posteriors with the Posterior Bootstrap
506,Behrooz Ghorbani,Stanford University,Andrea Montanari,Stanford University,An Instability in Variational Inference for Topic Models
507,Raul Astudillo,Cornell University,Peter I Frazier,Cornell University / Uber,Bayesian Optimization of Composite Functions
508,Raj Agrawal,MIT,Tamara Broderick,MIT,The Kernel Interaction Trick: Fast Bayesian Discovery of Pairwise Interactions in High Dimensions
509,Chengyue Gong,university of texas at austin,Qiang Liu,UT Austin,Quantile Stein Variational Gradient Descent for Batch  Bayesian Optimization
510,Yuan Li,University of Melbourne,Trevor Cohn,University of Melbourne,Exploiting Worker Correlation for Label Aggregation in Crowdsourcing
511,Ted Meeds,Microsoft Research,Neil Dalchau,Microsoft Research,Efficient Amortised Bayesian Inference for Hierarchical and Nonlinear Dynamical Systems
512,Onur Dereli,Koç University,Mehmet Gönen,Koç University,A Multitask Multiple Kernel Learning Algorithm for Survival Analysis with Application to Cancer Biology
513,Charlie Frogner,MIT,Tomaso Poggio,Massachusetts Institute of Technology,Fast and Flexible Inference of Joint Distributions from their Marginals
514,Joshua C Peterson,Princeton University,Stuart Russell,UC Berkeley,Cognitive model priors for predicting human decisions
515,David Brookes,"University of California, Berkeley",Jennifer Listgarten,"University of California, Berkeley",Conditioning by adaptive sampling for robust design
516,Maithra Raghu,Cornell University / Google Brain,Jon Kleinberg,Cornell University,Direct Uncertainty Prediction for Medical Second Opinions
517,Chun-Hao (Kingsley) Chang,University of Toronto,Anna Goldenberg,University of Toronto,Dynamic Measurement Scheduling for Event Forecasting using Deep RL
518,Hesham Mostafa,Intel Corporation,Xin Wang,Cerebras Systems,Parameter efficient training of deep convolutional neural networks by dynamic sparse reparameterization
519,"Ngoc ""Tumi"" Tran",Cold Spring Harbor Laboratory,Alexei Koulakov,Cold Spring Harbor Laboratory,DeepNose: Using artificial neural networks to represent the space of odorants
520,Xingchao Peng,Boston University,Kate Saenko,Boston University,Domain Agnostic Learning with Disentangled Representations
521,Benjamin van Niekerk,University of the Witwatersrand,Benjamin Rosman,Council for Scientific and Industrial Research,Composing Value Functions in Reinforcement Learning
522,Luisa Zintgraf,University of Oxford,Shimon Whiteson,University of Oxford,Fast Context Adaptation via Meta-Learning
523,Nina Balcan,Carnegie Mellon University,Ameet Talwalkar,Carnegie Mellon University,Provable Guarantees for Gradient-Based Meta-Learning
524,Mary Phuong,IST Austria,Christoph H. Lampert,IST Austria,Towards Understanding Knowledge Distillation
525,Hong Liu,Tsinghua University,Michael Jordan,UC Berkeley,Transferable Adversarial Training: A General Approach to Adapting Deep Classifiers
526,Xinyang Chen,Tsinghua University,Jianmin Wang,Tsinghua University,Transferability vs. Discriminability: Batch Spectral Penalization for Adversarial Domain Adaptation
527,Giulia Denevi,IIT,Massimiliano Pontil,University College London,Learning-to-Learn Stochastic Gradient Descent with Biased Regularization
528,Asa Cooper Stickland,University of Edinburgh,Iain Murray,University of Edinburgh,BERT and PALs: Projected Attention Layers for Efficient Adaptation in Multi-Task Learning
529,Kaichao You,Tsinghua University,Michael Jordan,UC Berkeley,Towards Accurate Model Selection in Deep Unsupervised Domain Adaptation
530,Gregory Canal,Georgia Institute of Technology,Christopher Rozell,Georgia Institute of Technology,Active Embedding Search via Noisy Paired Comparisons
531,weishi shi,Rochester Institute of Technology,Qi Yu,Rochester Institute of Technology,Fast Direct Search in an Optimally Compressed Continuous Target Space for Efficient Multi-Label Active Learning
532,Kirthevasan Kandasamy,Carnegie Mellon University,Barnabás Póczos,CMU,Myopic Posterior Sampling for Adaptive Goal Oriented Design of Experiments
533,Toan Tran,University of Adelaide,Gustavo Carneiro,University of Adelaide,Bayesian Generative Active Deep Learning
534,Sima Behpour,University of Pennsylvania,Brian Ziebart,University of Illinois at Chicago,Active Learning for Probabilistic Structured Prediction of Cuts and Matchings
535,Corinna Cortes,Google Research,Claudio Gentile,INRIA and Google,Active Learning with Disagreement Graphs
536,Yifeng Fan,University of Illinois at Urbana-Champaign,Jane Zhao,University of Illinois at Urbana Champaign,Multi-Frequency Vector Diffusion Maps
537,Gal Mishne,Yale,Ronald Coifman,Yale University,Co-manifold learning with missing data
538,Eric Nalisnick,University of Cambridge & DeepMind,Balaji Lakshminarayanan,Google DeepMind,Hybrid Models with Deep and Invertible Features
539,Alex Lamb,Universite de Montreal,Mike Mozer,Google Research &            U. Colorado Boulder,State-Reification Networks: Improving Generalization by Modeling the Distribution of Hidden Representations
540,Yookoon Park,Seoul National University,Gunhee Kim,Seoul National University,Variational Laplace Autoencoders
541,Zachary Ziegler,Harvard University,Alexander Rush,Harvard University,Latent Normalizing Flows for Discrete Sequences
542,Isabela Albuquerque,Institut National de la Recherche Scientifique,Ioannis Mitliagkas,"MILA, UdeM",Multi-objective training of Generative Adversarial Networks with multiple discriminators
543,Yeonwoo Jeong,Seoul National University,Hyun Oh Song,Seoul National University,Learning Discrete and Continuous Factors of Data via Alternating Disentanglement
544,Friso Kingma,UC Berkeley,Jonathan Ho,UC Berkeley,Bit-Swap: Recursive Bits-Back Coding for Lossless Compression with Hierarchical Latent Variables
545,Aditya Grover,Stanford University,Stefano Ermon,Stanford University,Graphite: Iterative Generative Modeling of Graphs
546,Pierre-Alexandre Mattei,IT University Copenhagen,Jes Frellsen,IT University of Copenhagen,MIWAE: Deep Generative Modelling and Imputation of Incomplete Data Sets
547,Yujia Xie,Georgia Institute of Technology,Hongyuan Zha,Georgia Institute of Technology,On Scalable and Efficient Computation of Large Scale Optimal Transport
548,Luke Metz,Google Brain,Jascha Sohl-Dickstein,Google Brain,Understanding and correcting pathologies in the training of learned optimizers
549,Hongchang Gao,University of Pittsburgh,Heng Huang,University of Pittsburgh,Demystifying Dropout
550,Taewon Jeong,KAIST,Heeyoung Kim,KAIST,Ladder Capsule Network
551,Xavier Bouthillier,Mila - Université de Montréal,Pascal Vincent,U Montreal,Unreproducible Research is Reproducible
552,Feng Gao,Michigan State University,Matthew Hirn,Michigan State University,Geometric Scattering for Graph Data Analysis
553,Kimin Lee,KAIST,Jinwoo Shin,"KAIST, AITRICS",Robust Inference via Generative Classifiers for Handling Noisy Labels
554,Animesh Koratana,Stanford University,Matei Zaharia,Stanford and Databricks,LIT: Learned Intermediate Representation Training for Model Compression
555,Nicholas Frosst,Google Brain,Geoffrey Hinton,Google,Analyzing and Improving Representations with the Soft Nearest Neighbor Loss
556,Jonathon Byrd,Carnegie Mellon University,Zachary Lipton,Carnegie Mellon University,What is the Effect of Importance Weighting in Deep Learning?
557,Simon Kornblith,Google Brain,Geoffrey Hinton,Google,Similarity of Neural Network Representations Revisited
558,Tri Dao,Stanford,Christopher Re,Stanford,Learning Fast Algorithms for Linear Transforms Using Butterfly Factorizations
559,Ruo-Chun Tzeng,Microsoft Inc.,Shan-Hung (Brandon) Wu,National Tsing Hua University,"Distributed, Egocentric Representations of Graphs for Detecting Critical Structures"
560,Octavian-Eugen Ganea,ETH Zurich,Aliaksei Severyn,Google,Breaking the Softmax Bottleneck via Learnable Monotonic Pointwise Non-linearities
561,Klaus Greff,IDSIA,Alexander Lerchner,DeepMind,Multi-Object Representation Learning with Iterative Variational Inference
562,Carlos Esteves,University of Pennsylvania,Ameesh Makadia,Google Research,Cross-Domain 3D Equivariant Image Embeddings
563,Daniel Kunin,Stanford University,Cotton Seed,Broad Institute of MIT and Harvard,Loss Landscapes of Regularized Linear Autoencoders
564,Ryota Suzuki,LAPRAS Inc.,Shun Onoda,scouty Inc.,Hyperbolic Disk Embeddings for Directed Acyclic Graphs
565,Songyang Zhang,ShanghaiTech University,Shipeng Yan,ShanghaiTech University,LatentGNN: Learning Efficient Non-local Relations for Visual Recognition
566,Raphael Suter,ETH Zurich,Stefan Bauer,MPI for Intelligent Systems,Robustly Disentangled Causal Mechanisms: Validating Deep Representations for Interventional Robustness
567,Marc Law,University of Toronto,Richard Zemel,Vector Institute,Lorentzian Distance Learning for Hyperbolic Representations
568,Hoang Le,Caltech,Yisong Yue,Caltech,Batch Policy Learning under Constraints
569,Karl Cobbe,OpenAI,John Schulman,OpenAI,Quantifying Generalization in Reinforcement Learning
570,Danijar Hafner,Google Brain & University of Toronto,James Davidson,Google Brain,Learning Latent Dynamics for Planning from Pixels
571,Riad Akrour,TU Darmstadt,Gerhard Neumann,University of Lincoln,Projections for Approximate Policy Iteration Algorithms
572,Craig Innes,University of Edinburgh,Alex Lascarides,University of Edinburgh,Learning Structured Decision Problems with Unawareness
573,Ali Malik,Stanford Universtiy,Stefano Ermon,Stanford University,Calibrated Model-Based Deep Reinforcement Learning
574,Alberto Maria Metelli,Politecnico di Milano,Marcello Restelli,Politecnico di Milano,Reinforcement Learning in Configurable Continuous Environments
575,Donghwan Lee,"University of Illinois, Urbana-Champaign",Niao He,UIUC,Target-Based Temporal-Difference Learning
576,Vincent Roulet,University of Washington,Zaid Harchaoui,University of Washington,Iterative Linearized Control: Stable Algorithms and Complexity Guarantees
577,Yuu Jinnai,Brown University,George Konidaris,Brown,Finding Options that Minimize Planning Time
578,Wouter Kool,University of Amsterdam,Max Welling,University of Amsterdam,Stochastic Beams and Where To Find Them: The Gumbel-Top-k Trick for Sampling Sequences Without Replacement
579,Lingbing Guo,Nanjing University,Wei Hu,Nanjing University,Learning to Exploit Long-term Relational Dependencies in Knowledge Graphs
580,Jack Rae,DeepMind,Tim Lillicrap,Google DeepMind,Meta-Learning Neural Bloom Filters
581,Sidi Lu,Shanghai Jiao Tong University,Weinan Zhang,"Apex Data & Knowledge Management Lab, Shanghai Jiao Tong University",CoT: Cooperative Training for Generative Modeling of Discrete Data
582,Sean Welleck,New York University,Kyunghyun Cho,New York University,Non-Monotonic Sequential Text Generation
583,Mitchell Stern,UC Berkeley,Jakob Uszkoreit,"Google, Inc.",Insertion Transformer: Flexible Sequence Generation via Insertion Operations
584,Eldan Cohen,University of Toronto,Christopher Beck,University of Toronto,Empirical Analysis of Beam Search Performance Degradation in Neural Sequence Models
585,Ashwin Kalyan,Georgia Tech,Dhruv Batra,Georgia Institute of Technology / Facebook AI Research,Trainable Decoding of Sets of Sequences for Neural Sequence Models
586,Rishabh Agarwal,"Google Research, Brain Team",Mohammad Norouzi,Google Brain,Learning to Generalize from Sparse and Underspecified Rewards
587,Linyuan Gong,Peking University,Tie-Yan Liu,Microsoft Research Asia,Efficient Training of BERT by Progressively Stacking
588,Raphaël Féraud,Orange Labs,Romain Laroche,Microsoft Research,Decentralized Exploration in Multi-Armed Bandits
589,Chicheng Zhang,Microsoft Research,Sahand Negahban,YALE,Warm-starting Contextual Bandits: Robustly Combining Supervised and Bandit Feedback
590,Pierre Perrault,Inria Lille - Nord Europe,Michal Valko,DeepMind,Exploiting structure of uncertainty for efficient matroid semi-bandits
591,Arghya Roy Chaudhuri,Indian Institute of Technology Bombay,Shivaram Kalyanakrishnan,IIT Bombay,PAC Identification of Many Good Arms in Stochastic Multi-Armed Bandits
592,Gi-Soo Kim,Seoul National University,Myunghee Cho Paik,Seoul National University,Contextual Multi-armed Bandit Algorithm for Semiparametric Reward Model
593,Jakob Foerster,Facebook AI Research,Michael Bowling,DeepMind,Bayesian Action Decoder for Deep Multi-Agent Reinforcement Learning
594,Abhishek Das,Georgia Tech,Joelle Pineau,Facebook,TarMAC: Targeted Multi-Agent Communication
595,Kyunghwan Son,KAIST,Yung Yi,KAIST,QTRAN: Learning to Factorize with Transformation for Cooperative Multi-Agent Reinforcement Learning
596,Shariq Iqbal,University of Southern California,Fei Sha,Google Research,Actor-Attention-Critic for Multi-Agent Reinforcement Learning
597,Thinh Doan,Georgia Institute of Technology,Justin Romberg,Georgia Tech,Finite-Time Analysis of Distributed TD(0) with Linear Function Approximation on Multi-Agent Reinforcement Learning
598,Aditya Chattopadhyay,Johns Hopkins University,Vineeth N Balasubramanian,"Indian Institute of Technology, Hyderabad",Neural Network Attributions: A Causal Perspective
599,Chaoyu Guan,Shanghai Jiao Tong University,Xing Xie,Microsoft Research Asia,Towards a Deep and Unified Understanding of Deep Neural Models in NLP
600,Marco Ancona,ETH Zurich,Markus Gross,ETH Zurich,Explaining Deep Neural Networks with a Polynomial Time Algorithm for Shapley Value Approximation
601,Guang-He Lee,MIT CSAIL,Tommi Jaakkola,MIT,Functional Transparency for Structured Data: a Game-Theoretic Approach
602,Tian Guo,ETH Zurich,Nino Antulov-Fantulin,ETHZ,Exploring interpretable LSTM neural networks over multi-variable data
603,Augustus Odena,Google Brain,Ian Goodfellow,Google Brain,TensorFuzz: Debugging Neural Networks with Coverage-Guided Fuzzing
604,Tong Wang,University of Iowa,Tong Wang,University of Iowa,Gaining Free or Low-Cost Interpretability with Interpretable Partial Substitute
605,Cheng Wang,NEC Laboratories Europe,Mathias Niepert,NEC Laboratories Europe,State-Regularized Recurrent Neural Networks
606,Sahil Singla,University of Maryland,Soheil Feizi,University of Maryland,Understanding Impacts of High-Order Loss Approximations and Features in Deep Learning Interpretation
607,Christian Etmann,University of Bremen,Carola-Bibiane Schönlieb,University of Cambridge,On the Connection Between Adversarial Robustness and Saliency Map Interpretability
608,Alon Brutzkus,Tel Aviv University,Amir Globerson,"Tel Aviv University, Google",Why do Larger Models Generalize Better? A Theoretical Perspective via the XOR Problem
609,Nasim Rahaman,University of Heidelberg,Aaron Courville,University of Montreal,On the Spectral Bias of Neural Networks
610,Badih Ghazi,Google,Joshua R. Wang,Google,Recursive Sketches for Modular Deep Learning
611,Gaurav Kumar Nayak,Indian Institute of Science,Anirban Chakraborty,Indian Institute of Science,Zero-Shot Knowledge Distillation in Deep Networks
612,Zeyuan Allen-Zhu,Microsoft Research AI,Zhao Song,UT-Austin,A Convergence Theory for Deep Learning via Over-Parameterization
613,Umut Simsekli,Telecom ParisTech,Mert Gurbuzbalaban,Rutgers University,A Tail-Index Analysis of Stochastic Gradient Noise in Deep Neural Networks
614,Kenta Oono,University of Tokyo / Preferred Networks,Taiji Suzuki,The University of Tokyo / RIKEN,Approximation and non-parametric estimation of ResNet-type convolutional neural networks
615,Jinshan ZENG,Hongkong University of Science and Technology,Yuan Yao,HongKong University of Science and Technology,Global Convergence of Block Coordinate Descent in Deep Learning
616,Vardan Papyan,Stanford University,Vardan Papyan,Stanford University,Measurements of Three-Level Hierarchical Structure in the Outliers in the Spectrum of Deepnet Hessians
617,Ed Wagstaff,University of Oxford,Michael A Osborne,U Oxford,On the Limitations of Representing Functions on Sets
618,Rama Vedantam,Facebook AI Research,Devi Parikh,Georgia Tech & Facebook AI Research,Probabilistic Neural Symbolic Models for Interpretable Visual Question Answering
619,Konstantinos Panousis,National and Kapodistrian University of Athens,Sergios Theodoridis,National and Kapodistrian University of Athens,Nonparametric Bayesian Deep Networks with Local Competition
620,Simone Rossi,EURECOM,Maurizio Filippone,Eurecom,Good Initializations of Variational Bayes for Deep Models
621,Eric Nalisnick,University of Cambridge & DeepMind,Padhraic Smyth,UC Irvine,Dropout as a Structured Shrinkage Prior
622,Mingzhang Yin,University of Texas at Austin,Mingyuan Zhou,University of Texas at Austin,ARSM: Augment-REINFORCE-Swap-Merge Estimator for Gradient Backpropagation Through Categorical Variables
623,Ben Poole,Google Brain,George Tucker,Google Brain,On Variational Bounds of Mutual Information
624,Samuel Wiqvist,Lund University,Jes Frellsen,IT University of Copenhagen,Partially Exchangeable Networks and Architectures for Learning Summary Statistics in Approximate Bayesian Computation
625,Chin-Wei Huang,MILA,Aaron Courville,Université de Montréal,Hierarchical Importance Weighted Autoencoders
626,Karl Stelzner,TU Darmstadt,Kristian Kersting,TU Darmstadt,Faster Attend-Infer-Repeat with Tractable Probabilistic Models
627,Mariia Vladimirova,Inria,Julyan Arbel,Inria Grenoble Rhone-Alpes,Understanding Priors in Bayesian Neural Networks at the Unit Level
628,Dong Yin,UC Berkeley,Peter Bartlett,UC Berkeley,Defending Against Saddle Point Attack in Byzantine-Robust Distributed Learning
629,Baojian Zhou,"University at Albany, SUNY",Yiming Ying,SUNY Albany,Stochastic Iterative Hard Thresholding for Graph-structured Sparsity Optimization
630,Grant Rotskoff,New York University,Eric Vanden-Eijnden,New York University,Neuron birth-death dynamics accelerates gradient descent and converges asymptotically
631,Simon Du,Carnegie Mellon University,Wei Hu,Princeton University,Width Provably Matters in Optimization for Deep Linear Neural Networks
632,Samet Oymak,"University of California, Riverside",Mahdi Soltanolkotabi,University of Southern California,Overparameterized Nonlinear Learning: Gradient Descent Takes the Shortest Path?
633,Jason Xu,Duke University,Kenneth Lange,UCLA,Power k-Means Clustering
634,Chen Yu,University of Rochester,Ji Liu,"Kwai Seattle AI lab, University of Rochester",Distributed Learning over Unreliable Networks
635,Matt Staib,MIT,Suvrit Sra,MIT,Escaping Saddle Points with Adaptive Gradient Methods
636,Hanlin Tang,University of Rochester,Ji Liu,"Kwai Seattle AI lab, University of Rochester",$\texttt{DoubleSqueeze}$: Parallel Stochastic Gradient Descent with Double-pass Error-Compensated Compression
637,Peter Ochs,Saarland University,Yura Malitsky,University of Göttingen,Model Function Based Conditional Gradient Method with Armijo-like Line Search
638,Carl Allen,The University of Edinburgh,Timothy Hospedales,Samsung AI Centre / University of Edinburgh,Analogies Explained: Towards Understanding Word Embeddings
639,Neil Houlsby,Google,Sylvain Gelly,Google Brain,Parameter-Efficient Transfer Learning for NLP
640,Sujith Ravi,Google Research,Sujith Ravi,Google Research,Efficient On-Device Models using Neural Projections
641,Nikolaos Pappas,Idiap Research Institute,James Henderson,IDIAP,Deep Residual Output Layers for Neural Language Generation
642,Dilin Wang,UT Austin,Qiang Liu,UT Austin,Improving Neural Language Modeling via Adversarial Training
643,Tianxiao Shen,MIT,Marc'Aurelio Ranzato,Facebook,Mixture Models for Diverse Machine Translation: Tricks of the Trade
644,Kaitao Song,Nanjing University of Science and Technology,Tie-Yan Liu,Microsoft,MASS: Masked Sequence to Sequence Pre-training for Language Generation
645,Limor Gultchin,University of Oxford,Adam Kalai,Microsoft Research,Humor in Word Embeddings: Cockamamie Gobbledegook for Nincompoops
646,Eric Chu,Massachusetts Institute of Technology,Peter J. Liu,Google Brain,MeanSum: A Neural Model for Unsupervised Multi-Document Abstractive Summarization
647,Tom Kenter,Google UK,Jakub Vit,University of West Bohemia,CHiVE: Varying Prosody in Speech Synthesis with a Linguistically Driven Dynamic Hierarchical Conditional Variational Network
648,Xi Peng,Sichuan University,Joey Tianyi Zhou,A*STAR,COMIC: Multi-view Clustering Without Parameter Selection
649,Facundo Memoli,Ohio State University,Zhengchao Wan,The Ohio State University,The Wasserstein Transform
650,Ehsan Elhamifar,Northeastern University,Ehsan Elhamifar,Northeastern University,Sequential Facility Location: Approximate Submodularity and Greedy Algorithm
651,Tong Zhang,The Australian National University,HONGDONG LI,"Australian National University, Australia",Neural Collaborative Subspace Clustering
652,Jiabo Huang,Queen Mary University of London,Xiatian Zhu,Vision Semantics Limited,Unsupervised Deep Learning by Neighbourhood Discovery
