,first-author,first-author-affiliation,last-author,last-author-affiliation,title
438,Mario Bravo,"University of Santiago, Chile",Panayotis Mertikopoulos,CNRS (French National Center for Scientific Research),Bandit Learning in Concave N-Person Games
439,Noam Brown,Carnegie Mellon University,Brandon Amos,Carnegie Mellon University,Depth-Limited Solving for Imperfect-Information Games
440,Lin Yang,Princeton University,Tuo Zhao,Georgia Tech,The Physical Systems Behind Optimization Algorithms
441,Jiantao Jiao,"University of California, Berkeley",Yanjun Han,Stanford University,The Nearest Neighbor Information Estimator is Adaptively Near Minimax Rate-Optimal
442,Yu Cheng,Duke University,Alistair Stewart,University of Southern California,Robust Learning of Fixed-Structure Bayesian Networks
443,Chuyang Ke,Purdue University,Jean Honorio,Purdue University,Information-theoretic Limits for Community Detection in Network Models
444,Tianshu Yu,Arizona State University,baoxin Li,Arizona State University,Generalizing Graph Matching beyond Quadratic Assignment Model
445,Stephen Gillen,University of Pennsylvania,Aaron Roth,University of Pennsylvania,Online Learning with an Unknown Fairness Metric
446,Mahito Sugiyama,National Institute of Informatics,Koji Tsuda,The University of Tokyo / RIKEN,Legendre Decomposition for Tensors
447,Jalaj Upadhyay,Johns Hopkins University,Jalaj Upadhyay,Johns Hopkins University,The Price of Privacy for Low-rank Factorization
448,Di Wang,State University of New York at Buffalo,Jinhui Xu,SUNY at Buffalo,Empirical Risk Minimization in Non-interactive Local Differential Privacy Revisited
449,Rachel Cummings,Georgia Tech,Wanrong Zhang,Georgia Institute of Technology,Differentially Private Change-Point Detection
450,Ziko Ziko,Ecole de technologie superieure (ETS),Ismail Ben Ayed,ETS Montreal,Scalable Laplacian K-modes
451,Xiaoxuan Zhang,University of Iowa,Tianbao Yang,The University of Iowa,Faster Online Learning of Optimal Threshold for Consistent F-measure Optimization
452,Akshay Raj Dhamija,University of Colorado Colorado Springs,Terrance Boult,University of Colorado Colorado Springs,Reducing Network Agnostophobia
453,Alessandro Achille,UCLA,Irina Higgins,DeepMind,Life-Long Disentangled Representation Learning with Cross-Domain Latent Homologies
454,Yining Wang,CMU,Yuan Zhou,Indiana University Bloomington,Near-Optimal Policies for Dynamic Multinomial Logit Assortment Selection Models
455,Amir-massoud Farahmand,Vector Institute,Amir-massoud Farahmand,Vector Institute,Iterative Value-Aware Model Learning
456,Kyungjae Lee,Seoul National University,Songhwai Oh,Seoul National University,Maximum Causal Tsallis Entropy Imitation Learning
457,Alberto Maria Metelli,Politecnico di Milano,Marcello Restelli,Politecnico di Milano,Policy Optimization via Importance Sampling
458,Cezary Kaliszyk,Innsbruck University,Miroslav Olšák,Charles University in Prague,Reinforcement Learning of Theorem Proving
459,Horia Mania,UC Berkeley,Benjamin Recht,UC Berkeley,Simple random search of static linear policies is competitive for reinforcement learning
460,Zhongwen Xu,DeepMind,David Silver,DeepMind,Meta-Gradient Reinforcement Learning
461,MohammadReza Nazari,Lehigh University,Martin Takac,Lehigh University,Reinforcement Learning for Solving the Vehicle Routing Problem
462,Tom Zahavy,Technion,Shie Mannor,Technion,Learn What Not to Learn: Action Elimination with Deep Reinforcement Learning
463,Yu-Shao Peng,HTC Research,Edward Chang,,REFUEL: Exploring Sparse Features in Deep Reinforcement Learning for Fast Disease Diagnosis
464,Edoardo Conti,Facebook AML,Jeff Clune,Uber AI Labs,Improving Exploration in Evolution Strategies for Deep Reinforcement Learning via a Population of Novelty-Seeking Agents
465,Aniket (Nick) Bajpai,MIT,Mausam ,IIT Dehli,Transfer of Deep Reactive Policies for MDP Planning
466,Rasul Tutunov,PROWLER.io,Haitham Bou Ammar,PROWLER.io,Distributed Multitask Reinforcement Learning with Quadratic Convergence
467,Min Wen,University of Pennsylvania,Ufuk Topcu,The University of Texas at Austin,Constrained Cross-Entropy Method for Safe Reinforcement Learning
468,Yao Liu,Stanford University,Emma Brunskill,Stanford University,Representation Balancing MDPs for Off-policy Policy Evaluation
469,Wen Sun,Carnegie Mellon University,J. Bagnell,Carnegie Mellon University,Dual Policy Iteration
470,Stuart Armstrong,Oxford University,Sören Mindermann,Vector Institute,Occam's razor is insufficient to infer the preferences of irrational agents
471,Andrea Tirinzoni,Politecnico di Milano,Marcello Restelli,Politecnico di Milano,Transfer of Value Functions via Variational Methods
472,Mike Gimelfarb,University of Toronto,Chi-Guhn Lee,University of Toronto,Reinforcement Learning with Multiple Experts: A Bayesian Model Combination Approach
473,Aaron Havens,University of Illinois Urbana-Champaign,Soumik Sarkar,Iowa State University,Online Robust Policy Learning in the Presence of Unknown Adversaries
474,Osbert Bastani,University of Pennsylvania,Armando Solar-Lezama,MIT,Verifiable Reinforcement Learning via Policy Extraction
475,Utkarsh Upadhyay,Max Plank Institute for Software Systems,Manuel Gomez Rodriguez,Max Planck Institute for Software Systems,Deep Reinforcement Learning of Marked Temporal Point Processes
476,Shaw Khadka,Oregon State University,Kagan Tumer,Oregon State University US,Evolution-Guided Policy Gradient in Reinforcement Learning
477,Zhang-Wei Hong,National Tsing Hua University,Chun-Yi Lee,National Tsing Hua University,Diversity-Driven Exploration Strategy for Deep Reinforcement Learning
478,Simyung Chang,Seoul National University,Nojun Kwak,Seoul National University,Genetic-Gated Networks for Deep Reinforcement Learning
479,Chen Liang,Google Brain,Ni Lao,Mosaix.ai,Memory Augmented Policy Optimization for Program Synthesis and Semantic Parsing
480,Borja Ibarz,DeepMind,Dario Amodei,OpenAI,Reward learning from human preferences and demonstrations in Atari
481,Yusuf Aytar,DeepMind,Nando de Freitas,DeepMind,Playing hard exploration games by watching YouTube
482,Vik Goel,University of Waterloo,Pascal Poupart,University of Waterloo & RBC Borealis AI,Unsupervised Video Object Segmentation for Deep Reinforcement Learning
483,Piotr Mirowski,DeepMind,Raia Hadsell,DeepMind,Learning to Navigate in Cities Without a Map
484,Guangxiang Zhu,Tsinghua university,Chongjie Zhang,Tsinghua University,Object-Oriented Dynamics Predictor
485,YAN ZHENG,Tianjin University,Changjie Fan,Netease,A Deep Bayesian Policy Reuse Approach Against Non-Stationary Agents
486,Jiechuan Jiang,Peking University,Zongqing Lu,Peking University,Learning Attentional Communication for Multi-Agent Cooperation
487,Jeremy Morton,Stanford University,Freddie Witherden,Imperial College London,Deep Dynamical Modeling and Control of Unsteady Fluid Flows
488,Ofir Marom,University of the Witwatersrand,Benjamin Rosman,University of the Witwatersrand / CSIR,Zero-Shot Transfer with Deictic Object-Oriented Representation in Reinforcement Learning
489,Paavo Parmas,Okinawa Institute of Science and Technology Graduate University,Paavo Parmas,Okinawa Institute of Science and Technology Graduate University,Total stochastic gradient algorithms and applications in reinforcement learning
490,Romain WARLOP,Inria,Jérémie Mary,,Fighting Boredom in Recommender Systems with Linear Reinforcement Learning
491,Ian Osband,Google Deepmind,cassirer Cassirer,DeepMind,Randomized Prior Functions for Deep Reinforcement Learning
492,Jiaming Song,Stanford University,Stefano Ermon,Stanford,Multi-Agent Generative Adversarial Imitation Learning
493,Sriram Srinivasan,Google,Michael Bowling,DeepMind / University of Alberta,Actor-Critic Policy Optimization in Partially Observable Multiagent Environments
494,Duc Nguyen,Singapore Management University,Hoong Chuin Lau,Singapore Management University,Credit Assignment For Collective Multiagent RL With Global Rewards
495,Hoi-To Wai,The Chinese University of Hong Kong,Mingyi Hong,University of Minnesota,Multi-Agent Reinforcement Learning via Double Averaging Primal-Dual Optimization
496,Yanlin Han,University of Illinois at Chicago,Piotr Gmytrasiewicz,UIC,Learning Others' Intentional Models in Multi-Agent Settings Using Interactive POMDPs
497,Mahdi Imani,Texas A&M University,Ulisses M. Braga-Neto,Texas A&M University,Bayesian Control of Large MDPs with Unknown Dynamics in Data-Poor Environments
498,Mathieu Fehr,École Normale Supérieure,Jilles Dibangoye,"INRIA, INSA Lyon",rho-POMDPs have Lipschitz-Continuous epsilon-Optimal Value Functions
499,Marcell Vazquez-Chanlatte,"University of California, Berkeley",Sanjit Seshia,UC Berkeley,Learning Task Specifications from Demonstrations
500,Luis Haug,ETH Zurich,Adish Singla,MPI-SWS,Teaching Inverse Reinforcement Learners via Features and Demonstrations
501,Laurent Orseau,DeepMind,Theophane Weber,DeepMind,Single-Agent Policy Tree Search With Guarantees
502,Hao(Jackson) Cui,Tufts University,Roni Khardon,"Indiana University, Bloomington",From Stochastic Planning to Marginal MAP
503,Zhihui Zhu,Johns Hopkins University,Manolis Tsakiris,ShanghaiTech University,Dual Principal Component Pursuit: Improved Analysis and Efficient Algorithms
504,Erik Lindgren,University of Texas at Austin,Sriram Vishwanath,University of Texas at Austin,Experimental Design for Cost-Aware Learning of Causal Graphs
505,Nathan Kallus,Cornell University,Uri Shalit,Technion,Removing Hidden Confounding by Experimental Grounding
506,Sara Magliacane,IBM Research AI,Joris M Mooij,University of Amsterdam,Domain Adaptation by Using Causal Inference to Predict Invariant Conditional Distributions
507,Sanghack Lee,Purdue University,Elias Bareinboim,Purdue,Structural Causal Bandits: Where to Intervene?
508,Nathan Kallus,Cornell University,Madeleine Udell,Cornell University,Causal Inference with Noisy and Missing Covariates via Matrix Factorization
509,Flavio Figueiredo,Universidade Federal de Minas Gerais,Renato Assunção,UFMG,Fast Estimation of Causal Interactions using Wold Processes
510,Jayadev Acharya,Cornell University,Saravanan Kandasamy,Tata Institute of Fundamental Research,Learning and Testing Causal Models with Interventions
511,AmirEmad Ghassami,University of Illinois at Urbana–Champaign,Kun Zhang,CMU,Multi-domain Causal Structure Learning in Linear Systems
512,Shoubo Hu,The Chinese University of Hong Kong,Yanhui Geng,Huawei Montreal Research Centre,Causal Inference and Mechanism Clustering of A Mixture of Additive Noise Models
513,Yuhao Wang,MIT,Caroline Uhler,Massachusetts Institute of Technology,Direct Estimation of Differences in Causal Graphs
514,Eli Sherman,Johns Hopkins University,Ilya Shpitser,Johns Hopkins University,Identification and Estimation of Causal Effects from Dependent Data
515,Rizal Fathony,University of Illinois at Chicago,Brian Ziebart,University of Illinois at Chicago,Distributionally Robust Graphical Models
516,Ming Yu,"The University of Chicago, Booth School of Business",Zhaoran Wang,"Princeton, Phd student",Provable Gaussian Embedding with One Observation
517,Siddarth Srinivasan,Georgia Institute of Technology,Byron Boots,Georgia Tech / Google Brain,Learning and Inference in Hilbert Space with Quantum Graphical Models
518,Tong Wang,University of Iowa,Tong Wang,University of Iowa,Multi-value Rule Sets for Interpretable Classification with Feature-Efficient Representations
519,Simon Lyddon,University of Oxford,Chris C Holmes,University of Oxford,Nonparametric learning from Bayesian models with randomized objective functions
520,Xuhui Fan,University of New South Wales,Scott SIsson,"University of New South Wales, Sydney",Rectangular Bounding Process
521,Bayan Saparbayeva,University Notre Dame,Lizhen Lin,The University of Notre Dame,Communication Efficient Parallel Algorithms for Optimization on Manifolds
522,Dominik Linzner,TU Darmstadt,Heinz Koeppl,Technische Universität Darmstadt,Cluster Variational Approximations for Structure Learning of Continuous-Time Bayesian Networks from Incomplete Data
523,Stefan Webb,University of Oxford,Frank Wood,University of British Columbia,Faithful Inversion of Generative Models for Effective Amortized Inference
524,Gianluca Detommaso,University of Bath / The Alan Turing Institute,Robert Scheichl,Heidelberg University,A Stein variational Newton method
525,Wonyeol Lee,KAIST,Hongseok Yang,KAIST,Reparameterization Gradient for Non-differentiable Models
526,Michael Figurnov,DeepMind,Andriy Mnih,DeepMind,Implicit Reparameterization Gradients
527,Aaron Mishkin,University of British Columbia,Emtiyaz Khan,"RIKEN, Tokyo",SLANG: Fast Structured Covariance Approximations for Bayesian Deep Learning with Natural Gradient
528,Luca Ambrogioni,Donders Institute,Eric Maris,Donders Institute,Wasserstein Variational Inference
529,Jung-Su Ha,KAIST,Han-Lim Choi,Korea Advanced Institute of Science and Technology,Adaptive Path-Integral Autoencoders: Representation Learning and Planning for Dynamical Systems
530,Dilin Wang,UT Austin,Qiang Liu,UT Austin,Variational Inference with Tail-adaptive f-Divergence
531,Francesco Locatello,MPI Tübingen - ETH Zürich,Gunnar Raetsch,ETHZ,Boosting Black Box Variational Inference
532,Trefor Evans,University of Toronto,Prasanth Nair,University of Toronto,Discretely Relaxing Continuous Variables for tractable Variational Inference
533,Tomas Geffner,"University of Massachusetts, Amherst",Justin Domke,"University of Massachusetts, Amherst",Using Large Ensembles of Control Variates for Variational Inference
534,Nicolas Brosse,"Ecole Polytechnique, Palaiseau, FRANCE",Eric Moulines,Ecole Polytechnique,The promises and pitfalls of Stochastic Gradient Langevin Dynamics
535,Jack Baker,Lancaster University,Chris Nemeth,Lancaster University,Large-Scale Stochastic Sampling from the Probability Simplex
536,Rui Luo,University College London,Zhanxing Zhu,Peking University,Thermostat-assisted continuously-tempered Hamiltonian Monte Carlo for Bayesian learning
537,Oren Mangoubi,EPFL,Nisheeth Vishnoi,EPFL,Dimensionally Tight Bounds for Second-Order Hamiltonian Monte Carlo
538,Pan Xu,UCLA,Quanquan Gu,UCLA,Global Convergence of Langevin Dynamics Based Algorithms for Nonconvex Optimization
539,Tongzhou Wang,Facebook AI Research,Stuart Russell,UC Berkeley,Meta-Learning MCMC Proposals
540,Veronika Rockova,University of Chicago,nicholas polson,Chicago Booth,Posterior Concentration for Sparse Deep Learning
541,Tom Michoel,University of Bergen,Tom Michoel,University of Bergen,Analytic solution and stationary phase approximation for the Bayesian lasso and elastic net
542,Fei Jiang,The University of Hong Kong,Francesca Dominici,Harvard University,Bayesian Model Selection Approach to Boundary Detection with Non-Local Priors
543,Fredrik Lindsten,Uppsala University,Matti Vihola,University of Jyväskylä,Graphical model inference: Sequential Monte Carlo meets deterministic approximations
544,Onur Teymur,Imperial College London,Ben Calderhead,Imperial College,Implicit Probabilistic Integrators for ODEs
545,Toni Karvonen,Aalto University,Simo Sarkka,Aalto University,A Bayes-Sard Cubature Method
546,Syama Sundar Rangapuram,Amazon Research,Tim Januschowski,Amazon,Deep State Space Models for Time Series Forecasting
547,Iryna Korshunova,Ghent University,Joni Dambre,Ghent University,BRUNO: A Deep Recurrent Model for Exchangeable Data
548,Yucen Luo,Tsinghua University,Bo Zhang,Tsinghua University,Semi-crowdsourced Clustering with Deep Generative Models
549,Florian Schmidt,ETH Zürich,Thomas Hofmann,ETH Zurich,Deep State Space Models for Unconditional Word Generation
550,Louis Kirsch,University College London & IDSIA,David Barber,University College London,Modular Networks: Learning to Decompose Neural Computation
551,Francesco Paolo Casale,Microsoft Research,Nicolo Fusi,Microsoft Research,Gaussian Process Prior Variational Autoencoders
552,Luigi Acerbi,University of Geneva,Luigi Acerbi,University of Geneva,Variational Bayesian Monte Carlo
553,Markus Kaiser,Technical University Munich,Carl Henrik Ek,University of Bristol,Bayesian Alignments of Warped Multi-Output Gaussian Processes
554,Gustavo Malkomes,Washington University in St. Louis,Roman Garnett,Washington University in St. Louis,Automating Bayesian optimization with Bayesian optimization
555,David Reeb,Bosch Center for Artificial Intelligence (BCAI),Barbara Rakitsch,Bosch Center for Artificial Intelligence,Learning Gaussian Processes by Minimizing PAC-Bayesian Generalization Bounds
556,Markus Lange-Hegermann,Hochschule Ostwestfalen-Lippe,Markus Lange-Hegermann,Hochschule Ostwestfalen-Lippe,Algorithmic Linearly Constrained Gaussian Processes
557,Bei Jia,Element AI,José Bento,Boston College,Efficient Projection onto the Perfect Phylogeny Model
558,Shi Li,University at Buffalo,Xiangyu Guo,State University of New York at Buffalo,Distributed $k$-Clustering for Data with Heavy Noise
559,Hanlin Tang,University of Rochester,Prof. Ji Liu Liu,"University of Rochester, Tencent AI lab",Communication Compression for Decentralized Training
560,Moran Feldman,Open University of Israel,Ehsan Kazemi,"Yale Institute for Network Science, Yale","Do Less, Get More: Streaming Submodular Maximization with Subsampling"
561,Rad Niazadeh,Stanford University,Joshua Wang,Google,Optimal Algorithms for Continuous Non-monotone Submodular and DR-Submodular Maximization
562,Kaito Fujii,University of Tokyo,Tasuku Soma,University of Tokyo,Fast greedy algorithms for dictionary selection with generalized sparsity constraints
563,Sanjeeb Dash,IBM Research,Dennis Wei,IBM Research,Boolean Decision Rules via Column Generation
564,Gennaro Auricchio,University of Pavia,Marco Veneroni,University of Pavia,Computing Kantorovich-Wasserstein Distances on $d$-dimensional histograms using $(d+1)$-partite graphs
565,Mingrui Liu,The University of Iowa,Tianbao Yang,The University of Iowa,Adaptive Negative Curvature Descent with Applications in Non-convex Optimization
566,Michael Tschannen,ETH Zurich,Mario Lucic,Google Brain,Deep Generative Models for Distribution-Preserving Lossy Compression
567,Yunzhe Tao,Columbia University,Wei Liu,Tencent AI Lab,"Nonlocal Neural Networks, Nonlocal Diffusion and Nonlocal Modeling"
568,Nitin Bansal,Texas A&M University,Zhangyang Wang,TAMU,Can We Gain More from Orthogonality Regularizations in Training Deep Networks?
569,Zhuangwei Zhuang,SCUT,Jinhui Zhu,SCUT,Discrimination-aware Channel Pruning for Deep Neural Networks
570,Nils Bjorck,Cornell,Kilian Weinberger,Cornell University,Understanding Batch Normalization
571,Zhihao Zheng,Brandeis University,Pengyu Hong,Brandeis University,Robust Detection of Adversarial Attacks by Modeling the Intrinsic Properties of Deep Neural Networks
572,Zhuwen Li,Intel Labs,Vladlen Koltun,Intel Labs,Combinatorial Optimization with Graph Convolutional Networks and Guided Tree Search
573,Sven Bambach,The Research Institute at Nationwide Children's Hospital,Chen Yu,Indiana University,Toddler-Inspired Visual Object Learning
574,Robert Geirhos,University of Tübingen,Felix A. Wichmann,University of Tübingen,Generalisation in humans and deep neural networks
575,Sergey Bartunov,DeepMind,Timothy Lillicrap,Google DeepMind,Assessing the Scalability of Biologically-Motivated Deep Learning Algorithms and Architectures
576,Shailee Jain,The University of Texas at Austin,Alexander Huth,The University of Texas at Austin,Incorporating Context into Language Encoding Models for fMRI
577,Jianqiao Zhu,University of Warwick,Nick Chater,Warwick Business School,Mental Sampling in Multimodal Representations
578,Amir Dezfouli,"Data61, CSIRO",Bernard Balleine,UNSW,Integrated accounts of behavioral and neuroimaging data using flexible recurrent neural network models
579,Nicholas Roy,Princeton Neuroscience Institute,Jonathan Pillow,Princeton University,Efficient inference for time-varying behavior during learning
580,Tom Dupré la Tour,Télécom ParisTech,Alexandre Gramfort,"INRIA, Université Paris-Saclay",Multivariate Convolutional Sparse Coding for Electromagnetic Brain Signals
581,Anirvan Sengupta,Rutgers University,Dmitri Chklovskii,"Flatiron Institute, Simons Foundation",Manifold-tiling Localized Receptive Fields are Optimal in Similarity-preserving Neural Networks
582,Zijun Zhang,University of Calgary,Zongpeng Li,Wuhan University,Removing the Feature Correlation Effect of Multiplicative Noise
583,Nima Anari,Stanford University,Santosh Vempala,Georgia Tech,Smoothed Analysis of Discrete Tensor Decomposition and Assemblies of Neurons
584,Marylou Gabrié,École Normale Supérieure,Lenka Zdeborová,CEA Saclay,Entropy and mutual information in models of deep neural networks
585,Benjamin Aubin,Ipht Saclay,Lenka Zdeborová,CEA Saclay,The committee machine: Computational to statistical gaps in learning a two-layers neural network
586,Christian Kroer,"Faceook, Core Data Science",Tuomas Sandholm,Carnegie Mellon University,A Unified Framework for Extensive-Form Game Abstraction with Bounds
587,Xueyu Mao,University of Texas at Austin,Deepayan Chakrabarti,UT Austin,"Overlapping Clustering Models, and One (class) SVM to Bind Them All"
588,Kevin Bello,Purdue University,Jean Honorio,Purdue University,Learning latent variable structured prediction models with Gaussian perturbations
589,Pedro Morgado,"University of California, San Diego",Oliver Wang,Adobe Research,Self-Supervised Generation of Spatial Audio for 360° Video
590,Raymond Li,Polytechnique Montréal,Chris Pal,"MILA, Polytechnique Montréal, Element AI",Towards Deep Conversational Recommendations
591,Isaac Lage,Harvard,Finale Doshi-Velez,Harvard,Human-in-the-Loop Interpretability Prior
592,Muhan Zhang,Washington University in St. Louis,Yixin Chen,Washington University in St. Louis,Link Prediction Based on Graph Neural Networks
593,Moez Draief,"Noah's Ark Labs, Huawei Research",Milan Vojnovic,London School of Economics (LSE),KONG: Kernels for ordered-neighborhood graphs
594,Pan Zhou,National University of Singapore,Jiashi Feng,National University of Singapore,Efficient Stochastic Gradient Hard Thresholding
595,Enayat Ullah,Johns Hopkins University,Raman Arora,Johns Hopkins University,Streaming Kernel PCA with $\tilde{O}(\sqrt{n})$ Random Features
596,Yitong Sun,University of Michigan,Ambuj Tewari,University of Michigan,But How Does It Work in Theory? Linear SVM with Random Features
597,Marina Munkhoeva,Skoltech / Skolkovo Institute of Science and Technology,Ivan Oseledets,Skoltech,Quadrature-based features for kernel approximation
598,Marek Śmieja,Jagiellonian University,Przemysław Spurek,Jagiellonian University,Processing of missing data by neural networks
599,Raanan Yehezkel Rohekar,Intel Corporation,Gal Novik,Intel AI,Constructing Deep Neural Networks by Bayesian Network Structure Learning
600,Flavio Chierichetti,Sapienza University,Silvio Lattanzi,Google Research,Mallows Models for Top-k Lists
601,Harsh Shrivastava,Georgia Institute of Technology,Srinivas Aluru,Georgia Institute of Technology,Cooperative neural networks (CoNN): Exploiting prior independence structure for improved classification
602,Abhimanyu Dubey,MIT,Nikhil Naik,Massachusetts Institute of Technology,Maximum-Entropy Fine Grained Classification
603,Marek Wydmuch,Poznan University of Technology,Krzysztof Dembczynski,Poznan University of Technology,A no-regret generalization of hierarchical softmax to extreme multi-label classification
604,Colin Graber,University of Illinois at Urbana-Champaign,Alex Schwing,University of Illinois at Urbana-Champaign,Deep Structured Prediction with Nonlinear Output Transformations
605,Neal Jean,Stanford University,Stefano Ermon,Stanford,Semi-supervised Deep Kernel Learning: Regression with Unlabeled Data by Minimizing Predictive Variance
606,Alexis Bellot,University of Cambridge,Mihaela van der Schaar,University of Oxford,Multitask Boosting for Survival Analysis with Competing Risks
607,Ayush Jaiswal,USC Information Sciences Institute,Prem Natarajan,USC ISI,Unsupervised Adversarial Invariance
608,Zunlei Feng,Zhejiang University,Mingli Song,Zhejiang University,Dual Swap Disentangling
609,David Minnen,Google,George D Toderici,Google,Joint Autoregressive and Hierarchical Priors for Learned Image Compression
610,Jan Lenssen,TU Dortmund,Pascal Libuschewski,TU Dortmund,Group Equivariant Capsule Networks
611,Emilien Dupont,Oxford University,Emilien Dupont,Oxford University,Learning Disentangled Joint Continuous and Discrete Representations
612,Abel Gonzalez-Garcia,Computer Vision Center,Yoshua Bengio,U. Montreal, Image-to-image translation for cross-domain disentanglement
613,Bruno Korbar,Dartmouth Collegue,Lorenzo Torresani,Dartmouth/Facebook,Cooperative Learning of Audio and Video Models from Self-Supervised Synchronization
614,Yedid Hoshen,Facebook AI Research,Yedid Hoshen,Facebook AI Research,Non-Adversarial Mapping with VAEs
615,Catherine Wong,MIT,Andrea Gesmundo,Google,Transfer Learning with Neural AutoML
616,Jorge Mendez,University of Pennsylvania,Eric Eaton,University of Pennsylvania,Lifelong Inverse Reinforcement Learning
617,Christoph Zimmer,Bosch Center for Artificial Intelligence,Duy Nguyen-Tuong,Bosch Center for Artificial Intelligence,Safe Active Learning for Time-Series Modeling with Gaussian Processes
618,Agastya Kalra,University of Waterloo,George Trimponias,Huawei Noah's Ark Lab,Online Structure Learning for Feed-Forward and Recurrent Sum-Product Networks
619,Dan Alistarh,IST Austria,Jerry Li,Berkeley,Byzantine Stochastic Gradient Descent
620,Dylan Foster,Cornell University,Akshay Krishnamurthy,Microsoft,Contextual bandits with surrogate losses: Margin bounds and efficient algorithms
621,Scott Aaronson,UT Austin,Ashwin Nayak,University of Waterloo,Online Learning of Quantum States
622,Michael Mitzenmacher,Harvard University,Michael Mitzenmacher,Harvard University,A Model for Learned Bloom Filters and Optimizing by Sandwiching
623,Aditya Grover,Stanford University,Stefano Ermon,Stanford,Streamlining Variational Inference for Constraint Satisfaction Problems
624,RUI GAO,GEORGIA TECH,Huan Xu,Georgia Inst. of Technology,Robust Hypothesis Testing Using Wasserstein Uncertainty Sets
625,Thomas Pumir,Princeton University,Nicolas Boumal,Princeton,Smoothed analysis of the low-rank approach for smooth semidefinite programs
626,Yi Zhou,The Ohio State University,Yingbin Liang,The Ohio State University,Convergence of Cubic Regularization for Nonconvex Optimization under KL Property
627,Zhize Li,Tsinghua University,Jian Li,Tsinghua University,A Simple Proximal Stochastic Gradient Method for Nonsmooth Nonconvex Optimization
628,Insu Han,KAIST,Jinwoo Shin,KAIST; AITRICS,Stochastic Chebyshev Gradient Descent for Spectral Optimization
629,Tianyi Chen,University of Minnesota,Wotao Yin,"University of California, Los Angeles",LAG: Lazily Aggregated Gradient for Communication-Efficient Distributed Learning
630,Jingzhao Zhang,MIT,Ali Jadbabaie,MIT,Direct Runge-Kutta Discretization Achieves Acceleration
631,Kevin Scaman,"Huawei Technologies, Noah's Ark",Yin Tat Lee,UW,Optimal Algorithms for Non-Smooth Distributed Optimization in Networks
632,Haggai Maron,Weizmann Institute of Science,Yaron Lipman,Weizmann Institute of Science,(Probably) Concave Graph Matching
633,Xiaohan Wei,USC,Michael Neely,USC,Solving Non-smooth Constrained Programs with Lower Complexity than $\mathcal{O}(1/\varepsilon)$: A Primal-Dual Homotopy Smoothing Approach
634,Soroosh Shafieezadeh Abadeh,EPFL,Peyman Mohajerin Esfahani,TU Delft,Wasserstein Distributionally Robust Kalman Filtering
635,Pavel Dvurechenskii,"Weierstrass Institute, Berlin",Angelia Nedich,Arizona State University,Decentralize and Randomize: Faster Algorithm for Wasserstein Barycenters
636,Song Zhou,Cornell University,Madeleine Udell,Cornell University,Limited Memory Kelley's Method Converges for Composite Convex and Submodular Objectives
637,Dmitry Kovalev,KAUST,Elnur Gasanov,MIPT,Stochastic Spectral and Conjugate Descent Methods
638,Yaodong Yu,University of Virginia / Petuum,Quanquan Gu,UCLA,Third-order Smoothness Helps: Faster Stochastic Optimization Algorithms for Finding Local Minima
639,Yi Xu,The University of Iowa,Tianbao Yang,The University of Iowa,First-order Stochastic Algorithms for Escaping From Saddle Points in Almost Linear Time
640,Yiwen Guo,Intel Labs China,Yurong Chen,Intel Labs China,Sparse DNNs with Improved Adversarial Robustness
641,Yunho Jeon,KAIST,Junmo Kim,KAIST,Constructing Fast Network through Deconstruction of Convolution
642,Xujie Si,University of Pennsylvania,Le Song,Ant Financial & Georgia Institute of Technology,Learning Loop Invariants for Program Verification
643,Elad Hoffer,Technion,Daniel Soudry,Technion,Norm matters: efficient and accurate normalization schemes in deep networks
644,Hongzhou Lin,MIT,Stefanie Jegelka,MIT,ResNet with one-neuron hidden layers is a Universal Approximator
645,Octavian Ganea,ETH Zurich,Thomas Hofmann,ETH Zurich,Hyperbolic Neural Networks
646,Kimin Lee,Korea Advanced Institute of Science and Technology,Jinwoo Shin,KAIST; AITRICS,A Simple Unified Framework for Detecting Out-of-Distribution Samples and Adversarial Attacks
647,Richard Shin,UC Berkeley,Dawn Song,UC Berkeley,Improving Neural Program Synthesis with Inferred Execution Traces
648,David Zoltowski,Princeton University,Jonathan Pillow,Princeton University,Scaling the Poisson GLM to massive neural datasets through polynomial approximations
649,Xiuming Zhang,MIT CSAIL,Jiajun Wu,MIT,Learning to Reconstruct Shapes from Unseen Classes
650,Dan Hendrycks,UC Berkeley,Kevin Gimpel,,Using Trusted Data to Train Deep Networks on Labels Corrupted by Severe Noise
651,Matteo Almanza,Sapienza University of Rome,Andrea Vattani,UC San Diego,A Reduction for Efficient LDA Topic Reconstruction
652,Dimitris Bertsimas,Massachusetts Institute of Technology,Christopher McCord,MIT,Optimization over Continuous and Multi-dimensional Decisions with Observational Data
653,Dan Alistarh,IST Austria,Cedric Renggli,ETH Zurich,The Convergence of Sparsified Gradient Methods
654,Weihao Kong,Stanford University,Gregory Valiant,Stanford University,Estimating Learnability in the Sublinear Data Regime
655,Lee-Ad Gottlieb,Ariel University,Gabriel Nivasch,Ariel University,Learning convex polytopes with margin
656,Shannon McCurdy,Ancestry,Shannon McCurdy,Ancestry,Ridge Regression and Provable Deterministic Ridge Leverage Score Sampling
657,Asad Haris,University of Washington,Noah Simon,University of Washington,Wavelet regression and additive models for irregularly spaced data
