,first-author,first-author-affiliation,last-author,last-author-affiliation,title
795,Brian Hie,Massachusetts Institute of Technology,Bonnie Berger,MIT,Learning Mutational Semantics
796,Linxiao Li,Peking University,Chongyang Tao,Microsoft,Zero-Resource Knowledge-Grounded Dialogue Generation
797,Yuan Chen,Columbia University,Yuanjia Wang,Columbia University,Representation Learning for Integrating Multi-domain Outcomes to Optimize Individualized Treatment
798,Ervine Zheng,Rochester Institute of Technology,Anne Haake,Rochester Institute of Technology,Dynamic Fusion of Eye Movement Data and Verbal Narrations in Knowledge-rich Domains
799,Mark Goldstein,New York University,Rajesh Ranganath,New York University,X-CAL: Explicit Calibration for Survival Analysis
800,Mrinank Sharma,University of Oxford,Yarin Gal,University of Oxford,How Robust are the Estimated Effects of Nonpharmaceutical Interventions against COVID-19?
801,Jeroen Berrevoets,University of Cambridge,Mihaela van der Schaar,University of Cambridge,OrganITE: Optimal transplant donor organ offering using an individual treatment effect
802,Wangchunshu Zhou,Beihang University,Furu Wei,Microsoft Research Asia,BERT Loses Patience: Fast and Robust Inference with Early Exit
803,Alon Talmor,"Allen Institute for AI, Tel Aviv University",Jonathan Berant,Tel Aviv University,Leap-Of-Thought: Teaching Pre-Trained Models to Systematically Reason Over Implicit Knowledge
804,Alexey Gritsenko,Google Research,Nal Kalchbrenner,Google Brain,A Spectral Energy Distance for Parallel Speech Synthesis
805,Qian Liu,Beihang University,Dongmei Zhang,Microsoft Research,Compositional Generalization by Learning Analytical Expressions
806,Junhyung Park,"MPI for Intelligent Systems, Tübingen",Krikamol Muandet,Max Planck Institute for Intelligent Systems,A Measure-Theoretic Approach to Kernel Conditional Mean Embeddings
807,Arthur Jacot,EPFL,Franck Gabriel,EPFL,Kernel Alignment Risk Estimator: Risk Prediction from Training Data
808,Tamas Erdelyi,Texas A&M University,Christopher Musco,New York University,Fourier Sparse Leverage Scores and Approximate Kernel Learning
809,Han Lin,Columbia University,Clement Laroche,Columbia University,Demystifying Orthogonal Monte Carlo and Beyond
810,Sandra Nestler,Juelich Research Centre,Moritz Helias,Juelich Research Centre,Unfolding recurrence by Green’s functions for optimized reservoir computing
811,Shuxiao Chen,University of Pennsylvania,Jane Lee,University of Pennsylvania,A Group-Theoretic Framework for Data Augmentation
812,Ben Adlam,Google,Jeffrey Pennington,Google Brain,Understanding Double Descent Requires A Fine-Grained Bias-Variance Decomposition
813,Stéphane d'Ascoli,ENS / FAIR,Giulio Biroli,ENS,Triple descent and the two kinds of overfitting: where & why do they appear?
814,Friedrich Schuessler,Technion,Omri Barak,Technion - Israeli institute of technology,The interplay between randomness and structure during learning in RNNs
815,Zhenyu Liao,"University of California, Berkeley",Michael W Mahoney,UC Berkeley,"A random matrix analysis of random Fourier features: beyond the Gaussian kernel, a precise phase transition, and the corresponding double descent"
816,Raphael Meyer,New York University,Christopher Musco,New York University,The Statistical Cost of Robust Kernel Hyperparameter Turning
817,Yiwei Shen,Rutgers University,Pierre C Bellec,Rutgers,Asymptotic normality and confidence intervals for derivatives of 2-layers neural network in the random features model
818,Yue Li,Carnegie Mellon University,Yuting Wei,Carnegie Mellon University,Randomized tests for high-dimensional regression: A more efficient and powerful solution
819,Andrew McRae,Georgia Institute of Technology,Mark Davenport,Georgia Institute of Technology,Sample complexity and effective dimension for regression on manifolds
820,Franco Pellegrini,"École normale supérieure, Paris",Giulio Biroli,ENS,An analytic theory of shallow networks dynamics for hinge loss classification
821,Matthew Faw,University of Texas at Austin,Sanjay Shakkottai,University of Texas at Austin,Mix and Match: An Optimistic Tree-Search Approach for Learning Models from Mixture Distributions
822,Hengtong Hu,Hefei University of Technology,Qi Tian,Huawei Noah’s Ark Lab,One-bit Supervision for Image Classification
823,Naveen Venkat,"Indian Institute of Science, Bangalore",Venkatesh Babu R,Indian Institute of Science,Your Classifier can Secretly Suffice Multi-Source Domain Adaptation
824,Sheng Liu,NYU,Carlos Fernandez-Granda,NYU,Early-Learning Regularization Prevents Memorization of Noisy Labels
825,Dat Huynh,Northeastern University,Ehsan Elhamifar,Northeastern University,Compositional Zero-Shot Learning via Fine-Grained Dense Feature Composition
826,Kuniaki Saito,Boston University,Kate Saenko,"Boston University & MIT-IBM Watson AI Lab, IBM Research",Universal Domain Adaptation through Self Supervision
827,Soroush Abbasi Koohpayegani,University of Maryland Baltimore County,Hamed Pirsiavash,"University of Maryland, Baltimore County",CompRess: Self-Supervised Learning by Compressing Representations
828,Weishi Shi,Rochester Institute of Technology,Qi Yu,Rochester Institute of Technology,Multifaceted Uncertainty Estimation for Label-Efficient Deep Learning
829,Baptiste Roziere,Facebook AI Research and Paris-Dauphine University,Guillaume Lample,Facebook AI Research,Unsupervised Translation of Programming Languages
830,Subhabrata Mukherjee,Microsoft Research,Ahmed Awadallah,Microsoft,Uncertainty-aware Self-training for Few-shot Text Classification
831,Di Hu,Renmin University of China,Dejing Dou,Baidu,Discriminative Sounding Objects Localization via Self-supervised Audiovisual Matching
832,Siddarth Asokan,Indian Institute of Science,Chandra Seelamantula,IISc Bangalore,Teaching a GAN What Not to Learn
833,Francesco Cosentino,University of Oxford,Alessandro Abate,University of Oxford,A Randomized Algorithm to Reduce the Support of Discrete Measures
834,Pierre Perrault,INRIA - ENS Paris Saclay,Vianney Perchet,ENSAE & Criteo AI Lab,Statistical Efficiency of Thompson Sampling for Combinatorial Semi-Bandits
835,Arun Suggala,Carnegie Mellon University,Praneeth Netrapalli,Microsoft Research,Follow the Perturbed Leader: Optimism and Fast Parallel Algorithms for Smooth Minimax Games
836,Ashok Cutkosky,Boston University,Ashok Cutkosky,Boston University,Better Full-Matrix Regret via Parameter-Free Online Learning
837,Ilja Kuzborskij,DeepMind,Nicolò Cesa-Bianchi,Università degli Studi di Milano,Locally-Adaptive Nonparametric Online Learning
838,Avrim Blum,Toyota Technological Institute at Chicago,Han Shao,Toyota Technological Institute at Chicago,Online Learning with Primary and Secondary Losses
839,Aditya Bhaskara,University of Utah,Manish Purohit,Google,Online Linear Optimization with Many Hints
840,Idan Amir,Tel-Aviv University,Roi Livni,Tel Aviv University,Prediction with Corrupted Expert Advice
841,Jérôme Bolte,Université Toulouse Capitole and TSE,Edouard Pauwels,IRIT,A mathematical model for automatic differentiation in machine learning
842,Amélie Héliou,Criteo AI Lab,Thibaud Rahier,Criteo AI Lab,Online Non-Convex Optimization with Imperfect Feedback
843,Ayoub El Hanchi,McGill University,David Stephens,McGill University,Adaptive Importance Sampling for Finite-Sum Optimization and Sampling with Decreasing Step-Sizes
844,Abhimanyu Dubey,MIT,Alex `Sandy' Pentland,MIT,Differentially-Private Federated Linear Bandits
845,Yiling Chen,Harvard University,Chara Podimata,Harvard University,Learning Strategy-Aware Linear Classifiers
846,Lukasz Dudziak,Samsung AI Center Cambridge,Nicholas Lane,Samsung AI Center Cambridge & University of Oxford,BRP-NAS: Prediction-based NAS using GCNs
847,Han Shi,Hong Kong University of Science and Technology,Tong Zhang,The Hong Kong University of Science and Technology,Bridging the Gap between Sample-based and One-shot Neural Architecture Search with BONAS
848,Tianlong Chen,Unversity of Texas at Austin,Zhangyang Wang,University of Texas at Austin,Training Stronger Baselines for Learning to Optimize
849,John Halloran,"University of California, Davis",David M Rocke,"University of California, Davis",GPU-Accelerated Primal Learning for Extremely Fast Large-Scale Classification
850,Chaoyang He,University of Southern California,Salman Avestimehr,University of Southern California,Group Knowledge Transfer: Federated Learning of Large CNNs at the Edge
851,David Alvarez-Melis,Microsoft Research,Nicolo Fusi,Microsoft Research,Geometric Dataset Distances via Optimal Transport
852,Jakub Tarnawski,Microsoft Research,Fanny Nina Paravecino,Microsoft,Efficient Algorithms for Device Placement of DNN Graph Operators
853,Kai Wang,Harvard University,Milind Tambe,Harvard University/Google Research India,Automatically Learning Compact Quality-aware Surrogates for Optimization Problems
854,Zhenwen Dai,Spotify,Mounia Lalmas,Spotify,Model Selection for Production System via Automated Online Experiments
855,Rohan Paleja,Georgia Institute of Technology,Matthew Gombolay,Georgia Institute of Technology,Interpretable and Personalized Apprenticeship Scheduling: Learning Interpretable Scheduling Policies from Heterogeneous User Demonstrations
856,Zahra Ghodsi,New York University,Siddharth Garg,NYU,CryptoNAS: Private Inference on a ReLU Budget
857,Niklas Heim,Czech Technical University,Vasek Smidl,Czech Technical University in Prague,Neural Power Units
858,Mina Konakovic Lukovic,Massachusetts Institute of Technology,Wojciech Matusik,MIT,Diversity-Guided Multi-Objective Bayesian Optimization With Batch Evaluations
859,Lai Tian,Northwestern Polytechnical University,Xuelong Li,Northwestern Polytechnical Univ.,Learning Feature Sparse Principal Subspace
860,Sergey Shirobokov,Imperial College London,Atilim Gunes Baydin,University of Oxford,Black-Box Optimization with Local Generative Surrogates
861,Yingcong Tan,Concordia University,Andrew Delong,Concordia University,Learning Linear Programs from Optimal Decisions
862,Yair Carmon,Tel Aviv University,Kevin Tian,Stanford University,Acceleration with a Ball Optimization Oracle
863,Hassan Mortagy,Georgia Institute of Technology,Sebastian Pokutta,Zuse Institute Berlin,Walking in the Shadow: A New Perspective on Descent Directions for Constrained Minimization
864,Dan Garber,Technion - Israel Institute of Technology,Dan Garber,Technion - Israel Institute of Technology,Revisiting Frank-Wolfe for Polytopes: Strict Complementarity and Sparsity
865,Hung Tran-The,Deakin University,Svetha Venkatesh,Deakin University,Sub-linear Regret Bounds for Bayesian Optimisation in Unknown Search Spaces
866,Rudy Bunel,Deepmind,Krishnamurthy Dvijotham,DeepMind,An efficient nonconvex reformulation of stagewise convex optimization problems
867,Songtao Lu,IBM Research,Mingyi Hong,University of Minnesota,Finding Second-Order Stationary Points Efficiently in Smooth Nonconvex Linearly Constrained Optimization Problems
868,Max Balandat,Facebook,Eytan Bakshy,Facebook,BoTorch: A Framework for Efficient Monte-Carlo Bayesian Optimization
869,Yuan Gao,Columbia University,Christian Kroer,Columbia University,First-Order Methods for Large-Scale Market Equilibrium Computation
870,Joao Marques-Silva,"ANITI, Federal University of Toulouse Midi-Pyrénées",Nina Narodytska,VMmare Research,Explaining Naive Bayes and Other Linear Classifiers with Polynomial Time and Delay
871,Damien Ackerer,Swissquote,Thibault Vatter,Columbia University,Deep Smoothing of the Implied Volatility Surface
872,Sana Tonekaboni,University of Toronto / Vector Institute,Anna Goldenberg,,What went wrong and when? Instance-wise feature importance for time-series black-box models
873,Junhyun Nam,KAIST,Jinwoo Shin,KAIST,Learning from Failure: De-biasing Classifier from Biased Classifier
874,Christopher Frye,Faculty,Ilya Feige,Faculty,Asymmetric Shapley values: incorporating causal knowledge into model-agnostic explainability
875,Tejaswini Pedapati,IBM Research,Amit Dhurandhar,IBM Research,Learning Global Transparent Models consistent with Local Contrastive Explanations
876,Stratis Tsirtsis,Max Planck Institute for Software Systems,Manuel Gomez Rodriguez,Max Planck Institute for Software Systems,"Decisions, Counterfactual Explanations and Strategic Behavior"
877,Karthi Natesan Ramamurthy,IBM Research,Amit Dhurandhar,IBM Research,Model Agnostic Multilevel Explanations
878,Gregory Plumb,Carnegie Mellon University,Ameet Talwalkar,CMU,Regularizing Black-box Models for Improved Interpretability
879,Qian Lou,Indiana University Bloomington,Lei Jiang,Indiana University Bloomington,Glyph: Fast and Accurately Training Deep Neural Networks on Encrypted Data
880,W. Ronny Huang,Google Research,Tom Goldstein,University of Maryland,MetaPoison: Practical General-purpose Clean-label Data Poisoning
881,Xiangyi Chen,University of Minnesota,Mingyi Hong,University of Minnesota,Understanding Gradient Clipping in Private SGD: A Geometric Perspective
882,Mo Tiwari,Stanford University,Ilan Shomorony,University of Illinois at Urbana Champaign,BanditPAM: Almost Linear Time k-Medoids Clustering via Multi-Armed Bandits
883,Michele Borassi,Google Switzerland GmbH,Morteza Zadimoghaddam,Google Research,Sliding Window Algorithms for k-Clustering Problems
884,Vincent Cohen-Addad,CNRS & Sorbonne Université,Ola Svensson,EPFL,Fast and Accurate $k$-means++ via Rejection Sampling
885,Marine Le Morvan,INRIA,Gael Varoquaux,"Parietal Team, INRIA",NeuMiss networks: differentiable programming for supervised learning with missing values.
886,Aude Sportisse,"Sorbonne University, Ecole Polytechnique",Julie Josse,INRIA/CMAP,Debiasing Averaged Stochastic Gradient Descent to handle missing values
887,Murad Tukan,University of Haifa,Dan Feldman,University of Haifa,Coresets for Near-Convex Functions
888,Albert Gu,Stanford,Chris Ré,Stanford,HiPPO: Recurrent Memory with Optimal Polynomial Projections
889,Aditya Bhaskara,University of Utah,Morteza Zadimoghaddam,Google Research,Online MAP Inference of Determinantal Point Processes
890,Alvaro Correia,Eindhoven University of Technology,Cassio de Campos,Eindhoven University of Technology,Joints in Random Forests
891,Soumya Ghosh,"MIT-IBM Watson AI Lab, IBM Research",Tamara Broderick,MIT,Approximate Cross-Validation for Structured Models
892,Yunzhang Zhu,The Ohio State University,Yunzhang Zhu,The Ohio State University,A convex optimization formulation for multivariate regression
893,Qiong Wu,College of William and Mary,Varun Kanade,University of Oxford,Adaptive Reduced Rank Regression
894,Hossein Mobahi,Google Research,Peter Bartlett,UC Berkeley,Self-Distillation Amplifies Regularization in Hilbert Space
895,Kaixuan Huang,Princeton University,Tuo Zhao,Georgia Tech,Why Do Deep Residual Networks Generalize Better than Deep Feedforward Networks? --- A Neural Tangent Kernel Perspective
896,Chandrashekar Lakshminarayanan,"Indian Institute of Technology, Palakkad",Amit Vikram Singh,"Indian Institute Of Technology, Palakkad",Neural Path Features and Neural Path Kernel : Understanding the role of gates in deep learning
897,Alexander Camuto,University of Oxford & The Alan Turing Institute,Chris C Holmes,University of Oxford,Explicit Regularisation in Gaussian Noise Injections
898,Nicolas Boulle,University of Oxford,Alex Townsend,Cornell University,Rational neural networks
899,Amnon Geifman,Weizmann Institute,Basri Ronen,Weizmann Inst.,On the Similarity between the Laplace and Neural Tangent Kernels
900,Guillermo Ortiz-Jimenez,EPFL,Pascal Frossard,EPFL,Neural Anisotropy Directions
901,Krzysztof Choromanski,Google Brain Robotics & Columbia University,Vikas Sindhwani,Google,Ode to an ODE
902,Shuxiao Chen,University of Pennsylvania,Weijie Su,"The Wharton School, University of Pennsylvania",Label-Aware Neural Tangent Kernel: Toward Better Generalization and Local Elasticity
903,Chaoyue Liu,The Ohio State University,Misha Belkin,UC San Diego,On the linearity of large non-linear models: when and why the tangent kernel is constant
904,Edward Moroshko,Technion,Daniel Soudry,Technion,Implicit Bias in Deep Linear Classification: Initialization Scale vs Training Accuracy
905,Shih-Kang Chao,University of Missouri,Guang Cheng,Purdue University,Directional Pruning of Deep Neural Networks
906,Pedro Savarese,TTIC,Michael Maire,University of Chicago,Winning the Lottery with Continuous Sparsification
907,Yossi Arjevani,NYU,Michael Field,UC Santa Barbara,Analytic Characterization of the Hessian in Shallow ReLU Models: A Tale of Symmetry
908,Emmanuel Abbe,Princeton University,Colin Sandon,MIT,On the universality of deep learning
909,Jonathan Dong,Laboratoire Kastler-Brossel,Florent Krzakala,"ENS Paris, Sorbonnes Université & EPFL",Reservoir Computing meets Recurrent Kernels and Structured Transforms
910,Shaofeng Zhang,University of Electronic Science and Technology of China,Junchi Yan,Shanghai Jiao Tong University,The Diversified Ensemble Neural Network
911,Ximeng Sun,Boston University,Kate Saenko,"Boston University & MIT-IBM Watson AI Lab, IBM Research",AdaShare: Learning What To Share For Efficient Deep Multi-Task Learning
912,Harald Steck,Netflix,Harald Steck,Netflix,Autoencoders that don't overfit towards the Identity
913,Michael Widrich,Ellis Unit / University Linz,Günter Klambauer,ELLIS Unit      University Linz,Modern Hopfield Networks and Attention for Immune Repertoire Classification
914,Kacper Kania,Wrocław University of Science and Technology,Tomasz Kajdanowicz,"Wroclaw University of Science and Technology, Wyb. Wyspianskiego 27, PL8960005851",UCSG-NET- Unsupervised Discovering of Constructive Solid Geometry Tree
915,Benoit Guillard,EPFL,Pascal Fua,"EPFL, Switzerland",UCLID-Net: Single View Reconstruction in Object Space
916,Shichao Zhu,"Institute of Information Engineering, Chinese Academy of Sciences",Bin Wang,Xiaomi AI Lab,Graph Geometry Interaction Learning
917,Maksymilian Wojtas,University of Manchester,Ke Chen,The University of Manchester,Feature Importance Ranking for Deep Learning
918,Fabio De Sousa Ribeiro,University of Lincoln,Stef Kollias,University of Lincoln,Introducing Routing Uncertainty in Capsule Networks
919,Harshay Shah,Microsoft Research,Praneeth Netrapalli,Microsoft Research,The Pitfalls of Simplicity Bias in Neural Networks
920,Francesco Milano,ETH Zurich,Luca Carlone,Massachusetts Institute of Technology,Primal-Dual Mesh Convolutional Neural Networks
921,Eleonora Giunchiglia,University of Oxford,Thomas Lukasiewicz,University of Oxford,Coherent Hierarchical Multi-Label Classification Networks
922,Yujia Xie,Georgia Institute of Technology,Tomas Pfister,Google,Differentiable Top-k with Optimal Transport
923,Mao Li,University of Illinois at Chicago,Xinhua Zhang,UIC,Proximal Mapping for Deep Regularization
924,Cong Xie,University of Illinois Urbana-Champaign,Haibin Lin,Amazon Web Services,CSER: Communication-efficient SGD with Error Reset
925,Thijs Vogels,EPFL,Martin Jaggi,EPFL,Practical Low-Rank Communication Compression in Decentralized Deep Learning
926,Mingrui Liu,Boston University,Payel Das,IBM Research,A Decentralized Parallel Algorithm for Training Generative Adversarial Nets
927,Isidoros Tziotis,UT Austin,Aryan Mokhtari,UT Austin,Second Order Optimality in Decentralized Non-Convex Optimization via Perturbed Gradient Tracking
928,Hadrien Hendrikx,INRIA - PSL,Laurent Massoulié,Inria,Dual-Free Stochastic Decentralized Optimization with Variance Reduction
929,Reese Pathak,"University of California, Berkeley",Martin Wainwright,UC Berkeley,FedSplit: an algorithmic framework for fast federated optimization
930,Yuyang Deng,Penn State,Mehrdad Mahdavi,Pennsylvania State University,Distributionally Robust Federated Averaging
931,Hilal Asi,Stanford University,John Duchi,Stanford,Minibatch Stochastic Approximate Proximal Point Methods
932,Alireza Fallah,MIT,Asuman Ozdaglar,Massachusetts Institute of Technology,Personalized Federated Learning with Theoretical Guarantees: A Model-Agnostic Meta-Learning Approach
933,Kevin Scaman,Huawei Noah's Ark Lab,Igor Colin,Huawei,A Simple and Efficient Smoothing Method for Faster Optimization and Local Exploration
934,Xiangyi Chen,University of Minnesota,Mingyi Hong,University of Minnesota,Distributed Training with Heterogeneous Data: Bridging Median- and Mean-Based Algorithms
935,Eduard Gorbunov,Moscow Institute of Physics and Technology,Peter Richtarik,KAUST,Linearly Converging Error Compensated SGD
936,Jonathan Niles-Weed,NYU,Ilias Zadik,NYU,The All-or-Nothing Phenomenon in Sparse Tensor PCA
937,Didrik Nielsen,DTU Compute,Ole Winther,DTU and KU,Closing the Dequantization Gap: PixelCNN as a Single-Layer Flow
938,Gellert Weisz,Deepmind,Brendan Lucier,Microsoft Research,ImpatientCapsAndRuns: Approximately Optimal Algorithm Configuration from an Infinite Pool
939,Emmanuel de Bézenac,Sorbonne Université,Tim Januschowski,Amazon Research,Normalizing Kalman Filters for Multivariate Time Series Analysis
940,Etienne Bamas,EPFL,Ola Svensson,EPFL,Learning Augmented Energy Minimization via Speed Scaling
941,Peike Li,University of Technology Sydney,Yi Yang,UTS,Consistent Structural Relation Learning for Zero-Shot Segmentation
942,DONGXU LI,THE AUSTRALIAN NATIONAL UNIVERSITY,Hongdong Li,Australian National University,TSPNet: Hierarchical Feature Learning via Temporal Semantic Pyramid for Sign Language Translation
943,Hao Zhu,Anhui University,Ran He,"NLPR, CASIA",AOT: Appearance Optimal Transport Based Identity Swapping for Forgery Detection
944,Chu Zhou,Peking University,Boxin Shi,Peking University,UnModNet: Learning to Unwrap a Modulo Image for High Dynamic Range Imaging
945,Xu Liu,The University of Tokyo,Xiaodong He,JD AI research,Group Contextual Encoding for 3D Point Clouds
946,Xiang Li,NJUST,Jian Yang,Nanjing University of Science and Technology,Generalized Focal Loss: Learning Qualified and Distributed Bounding Boxes for Dense Object Detection
947,Xinghui Li,University of Oxford,Victor Prisacariu,University of Oxford,Dual-Resolution Correspondence Networks
948,Jianyuan Wang,Australian National University,Hongdong Li,Australian National University,Displacement-Invariant Matching Cost Learning for Accurate Optical Flow Estimation
949,Fan Lu,Tongji University,Alois Knoll,Robotics and Embedded Systems,RSKDD-Net: Random Sample-based Keypoint Detector and Descriptor
950,Boyu Wang,Stony Brook University,Minh Hoai Nguyen,Stony Brook University,Distribution Matching for Crowd Counting
951,Ping Hu,Boston University,Kate Saenko,"Boston University & MIT-IBM Watson AI Lab, IBM Research",Uncertainty-Aware Learning for Zero-Shot Semantic Segmentation
952,Qi Chen,Johns Hopkins University,Alan Yuille,Johns Hopkins University,Every View Counts: Cross-View Consistency in 3D Object Detection with Hybrid-Cylindrical-Spherical Voxelization
953,Cheng Chi,University of Chinese Academy of Sciences,Han Hu,Microsoft Research Asia,RelationNet++: Bridging Visual Representations for Object Detection via Transformer Decoder
954,Yash Bhalgat,Qualcomm AI Research,Fatih Porikli,Qualcomm CR&D,Structured Convolutions for Efficient Neural Network Design
955,Lin Lan,Xi'an Jiaotong University,Xiaohong Guan,Xi'an Jiaotong University,Node Classification on Graphs with Few-Shot Novel Labels via Meta Transformed Network Embedding
956,Marc Law,NVIDIA,Jos Stam,NVIDIA,Ultrahyperbolic Representation Learning
957,Jinheon Baek,KAIST,Sung Ju Hwang,"KAIST, AITRICS",Learning to Extrapolate Knowledge: Transductive Few-shot Out-of-Graph Link Prediction
958,Zhanqiu Zhang,University of Science and Technology of China,Jie Wang,University of Science and Technology of China,Duality-Induced Regularizer for Tensor Factorization Based Knowledge Graph Completion
959,Defu Cao,Peking University,Qi Zhang,Microsoft,Spectral Temporal Graph Neural Network for Multivariate Time-series Forecasting
960,Jeya Vikranth Jeyakumar,"University of California, Los Angeles",Mani Srivastava,UCLA,How Can I Explain This to You? An Empirical Study of Deep Neural Network Explanation Methods
961,Alireza Mehrtash,University of British Columbia,William Wells,Harvard Medical School,PEP: Parameter Ensembling by Perturbation
962,Lijing Wang,University of Virginia,Madhav Marathe,"Biocomplexity Institute & Initiative, University of Virginia",Wisdom of the Ensemble: Improving Consistency of Deep Learning Models
963,Jinseok Kim,Pohang University of Science and Technology (POSTECH),Jae-Joon Kim,POSTECH,Unifying Activation- and Timing-based Learning Rules for Spiking Neural Networks
964,Robert Giaquinto,"University of Minnesota, Twin Cities",Arindam Banerjee,"University of Minnesota, Twin Cities",Gradient Boosted Normalizing Flows
965,Konstantin Makarychev,Northwestern University,Liren Shan,Northwestern University,Improved Guarantees for k-means++ and k-means++ Parallel
966,Masaaki Takada,Toshiba Corporation,Hironori Fujisawa,The Institute of Statistical Mathematics,Transfer Learning via $\ell_1$ Regularization
967,Weihao Kong,University of Washington,Sewoong Oh,University of Washington,Robust Meta-learning for Mixed Linear Regression with Small Batches
968,Jiawei Zhang,"The Chinese University of Hong Kong, Shenzhen",Zhiquan Luo,"The Chinese University of Hong Kong, Shenzhen and Shenzhen Research Institute of Big Data",A Single-Loop Smoothed Gradient Descent-Ascent Algorithm for Nonconvex-Concave Min-Max Problems
969,Jaewoong Cho,KAIST,Changho Suh,KAIST,A Fair Classifier Using Kernel Density Estimation
970,Ilias Diakonikolas,UW Madison,Daniel Kongsgaard,UCSD,List-Decodable Mean Estimation via Iterative Multi-Filtering
971,Justin Chen,MIT,Paul Valiant,IAS; Purdue University,Worst-Case Analysis for Randomly Collected Data
972,Akifumi Okuno,The Institute of Statistical Mathematics,Hidetoshi Shimodaira,Kyoto University / RIKEN AIP,Extrapolation Towards Imaginary 0-Nearest Neighbour and Its Improved Convergence Rate
973,Ayush Jain,UC San Diego,Alon Orlitsky,"University of California, San Diego",A General Method for Robust Learning from Batches
974,Yi Hao,"University of California, San Diego",Ping Li,Baidu Research USA,Optimal Prediction of the Number of Unseen Species with Multiplicity
975,Joseph K J,Indian Institute of Technology Hyderabad,Vineeth N Balasubramanian,"Indian Institute of Technology, Hyderabad",Meta-Consolidation for Continual Learning
976,Seyed Iman Mirzadeh,Washington State University,Hassan Ghasemzadeh,Washington State University,Understanding the Role of Training Regimes in Continual Learning
977,Mitchell Wortsman,"University of Washington, Allen Institute for Artificial Intelligence",Ali Farhadi,University of Washington,Supermasks in Superposition
978,Yunhui Guo,"University of California, San Diego",Tajana S Rosing,UCSD,Improved Schemes for Episodic Memory-based Lifelong Learning
979,Sungyong Baik,Seoul National University,Kyoung Mu Lee,Seoul National University,Meta-Learning with Adaptive Hyperparameters
980,Huaxiu Yao,Pennsylvania State University,Caiming Xiong,Salesforce,Online Structured Meta-learning
981,Katelyn Gao,Intel Labs,Ozan Sener,Intel Labs,Modeling and Optimization Trade-off in Meta-learning
982,Ruohan Wang,University College London,Carlo Ciliberto,Imperial College London,Structured Prediction for Conditional Meta-Learning
983,Tomoharu Iwata,NTT,Atsutoshi Kumagai,NTT Software Innovation Center,Meta-learning from Tasks with Heterogeneous Attribute Spaces
984,Yayi Zou,Didichuxing AI Labs @ Mountain View,Xiaoqi Lu,Columbia University,Gradient-EM Bayesian Meta-Learning
985,Xiaohan Chen,University of Texas at Austin,Krikamol Muandet,Max Planck Institute for Intelligent Systems,MATE: Plugging in Model Awareness to Task Embedding for Meta Learning
986,Yoonho Lee,AITRICS,Seungjin Choi,POSTECH,Neural Complexity Measures
987,Yutian Chen,DeepMind,Nando de Freitas,DeepMind,Modular Meta-Learning with Shrinkage
988,Tianhe (Kevin) Yu,Stanford University,Chelsea Finn,Stanford,Gradient Surgery for Multi-Task Learning
989,Lea Duncker,"Gatsby Unit, UCL",David Sussillo,Stanford University,Organizing recurrent network dynamics by task-computation to enable continual learning
990,Weizhi Li,Arizona State University,Visar Berisha,Arizona State University,Finding the Homology of Decision Boundaries with Active Learning
991,Jason Hartford,University of British Columbia,Barak Lenz,AI21 Labs,Exemplar Guided Active Learning
992,Taewon Jeong,KAIST,Heeyoung Kim,KAIST,OOD-MAML: Meta-Learning for Few-Shot Out-of-Distribution Detection and Classification
993,Wei Wang,Southeast University,Min-Ling Zhang,Southeast University,Semi-Supervised Partial Label Learning via Confidence-Rated Margin Maximization
994,Bijan Mazaheri,California Institute of Technology,Jehoshua Bruck,Caltech,Robust Correction of Sampling Bias using Cumulative Distribution Functions
995,Kihyuk Sohn,Google,Chun-Liang Li,Google,FixMatch: Simplifying Semi-Supervised Learning with Consistency and Confidence
996,Hui Chen,Tongji University,Hao Wu,Tongji University,A Variational Approach for Learning from Positive and Unlabeled Data
997,Yuzhe Yang,MIT,Zhi Xu,MIT,Rethinking the Value of Labels for Improving Class-Imbalanced Learning
998,Alexei Baevski,Facebook AI Research,Michael Auli,Facebook AI Research,wav2vec 2.0: A Framework for Self-Supervised Learning of Speech Representations
999,Yining Chen,Stanford University,Tengyu Ma,Stanford University,Self-training Avoids Using Spurious Features Under Domain Shift
1000,Shuqi Yang,Dartmouth College,Bo Zhu,Dartmouth College,Learning Physical Constraints with Neural Projections
1001,In Huh,"Samsung Advanced Institute of Technology, Samsung Electronics",Jinwoo Shin,KAIST,Time-Reversal Symmetric ODE Network
1002,Silviu-Marian Udrescu,MIT,Max Tegmark,MIT,AI Feynman 2.0: Pareto-optimal symbolic regression exploiting graph modularity
1003,Bharat Lal Bhatnagar,MPI-INF,Gerard Pons-Moll,"MPII, Germany","LoopReg: Self-supervised Learning of Implicit Surface Correspondences, Pose and Shape for 3D Human Mesh Registration"
1004,Govinda Kamath,Microsoft Research,Ilan Shomorony,University of Illinois at Urbana Champaign,Adaptive Learning of Rank-One Models for Efficient Pairwise Sequence Alignment
1005,Alex Tseng,Stanford University,Anshul Kundaje,Stanford University,Fourier-transform-based attribution priors improve the interpretability and stability of deep learning models for genomics
1006,Morteza Mardani,NVIDIA,Bryan Catanzaro,NVIDIA,Neural FFTs for Universal Texture Image Synthesis
1007,Zeping Yu,Tencent Security Keen Lab,Shi Wu,Tencent Keen Lab,CodeCMR: Cross-Modal Retrieval For Function-Level Binary Source Code Matching
